SciName,Taxonomy,Vil_Code,sell,use,food,medicine,CHECK,Qty_sell,Qty_use,Qty_food,Qty_med,Inc_sell,Inc_use,Inc_food,Inc_medicine,No_HH,Qty_p_HH,Qty,PPU_LAK,PPU_USD,Income_USD,Time_Travel,Status_en,Status_rel,Status_abs,Reason_en,Forest,Riparian,bamboo,bush_fallow,upland_field,others,CHECK_2,Qty_For,Qty_Rip,Qty_Bam,Qty_Bfa,Qty_UpF,Qty_Oth,Inc_For,Inc_Rip,Inc_Bam,Inc_Bfa,Inc_UpF,Inc_Oth,For_sell_inc,For_use_inc,For_food_inc,For_med_inc,Rip_sell_inc,Rip_use_inc,Rip_food_inc,Rip_med_inc,bam_sell_inc,Bam_use_inc,Bam_food_inc,Bam_med_inc,Bfa_sell_inc,Bfa_use_inc,Bfa_food_inc,Bfa_med_inc,UpF_sell_inc,UpF_use_inc,UpF_food_inc,UpF_med_inc,Oth_sell_inc,Oth_use_inc,Oth_food_inc,Oth_med_inc
Musa acuminata,Herb,902068,1,0,1,0,2,125,0,125,0,15.625,0,15.625,0,50,5,250,1000,0.125,31.25,60,NA,30,30,NA,1,0,0,0,0,1,2,125,0,0,0,0,125,15.6,0,0,0,0,15.6,7.8,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,7.8,0
Musa acuminata,Herb,207025,0,0,1,0,1,0,0,30,0,0,0,0,0,30,1,30,0,0,0,15,NA,20,20,NA,1,0,0,0,0,1,2,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,207056,0,0,1,0,1,0,0,164,0,0,0,0,0,82,2,164,0,0,0,60,NA,60,60,NA,1,0,0,0,0,1,2,82,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,608061,1,0,1,0,2,75,0,75,0,9.375,0,9.375,0,30,5,150,1000,0.125,18.75,0,NA,20,20,NA,1,0,0,0,0,0,1,150,0,0,0,0,0,18.8,0,0,0,0,0,9.4,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,906006,0,1,0,0,1,0,0,0,0,0,0,0,0,90,2,0,0,0,0,60,NA,0,0,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,605093,0,1,0,0,1,0,53,0,0,0,0,0,0,53,1,53,0,0,0,120,NA,50,50,NA,1,1,0,0,0,0,2,26.5,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,605093,0,1,0,0,1,0,26.5,0,0,0,0,0,0,53,0.5,26.5,0,0,0,30,NA,,NA,NA,1,0,0,0,1,1,3,8.8,0,0,0,8.8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,612007,0,0,1,0,1,0,0,0,0,0,0,0,0,67,3,0,0,0,0,30,NA,,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,612007,0,0,1,0,1,0,0,0,0,0,0,0,0,67,0.2,0,0,0,0,60,NA,,NA,NA,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,605058,1,0,1,0,2,560,0,560,0,140,0,140,0,112,10,1120,2000,0.25,280,10,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,605056,0,0,1,0,1,0,0,740,0,0,0,0,0,74,10,740,0,0,0,40,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,605047,1,0,1,0,2,6150,0,6150,0,768.75,0,768.75,0,246,50,12300,1000,0.125,1537.5,20,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,605045,0,0,1,0,1,0,0,3760,0,0,0,0,0,188,20,3760,0,0,0,180,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,605034,0,0,1,0,1,0,0,295,0,0,0,0,0,59,5,295,0,0,0,20,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,605046,0,0,1,0,1,0,0,1320,0,0,0,0,0,132,10,1320,0,0,0,60,NA,30,30,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,701040,1,0,0,0,1,15600,0,0,0,3900,0,0,0,78,200,15600,2000,0.25,3900,0,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,701138,0,1,0,0,1,0,340,0,0,0,212.5,0,0,34,10,340,5000,0.625,212.5,20,NA,10,10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,701142,1,0,1,0,2,50,0,50,0,12.5,0,12.5,0,10,10,100,2000,0.25,25,120,NA,10,10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,701142,1,1,0,0,2,550,550,0,0,206.25,206.25,0,0,110,10,1100,3000,0.375,412.5,120,NA,10,10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,701038,1,0,1,0,2,730,0,730,0,91.25,0,91.25,0,73,20,1460,1000,0.125,182.5,60,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,701038,1,1,0,0,2,365,365,0,0,91.25,91.25,0,0,73,10,730,2000,0.25,182.5,60,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,1501016,0,0,1,0,1,0,0,240,0,0,0,0,0,40,6,240,0,0,0,60,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa sp.,Herb,605031,0,1,0,0,1,0,790,0,0,0,0,0,0,79,10,790,0,0,0,60,NA,40,40,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa sp.,Herb,605031,0,1,1,0,2,0,395,395,0,0,0,0,0,79,10,790,0,0,0,60,NA,40,40,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa sp.,Herb,605031,0,1,1,0,2,0,1975,1975,0,0,0,0,0,79,50,3950,0,0,0,60,NA,40,40,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,605015,0,0,1,0,1,0,0,42,0,0,0,0,0,42,1,42,0,0,0,60,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa sp.,Herb,605024,0,0,1,0,1,0,0,1400,0,0,0,0,0,140,10,1400,0,0,0,30,NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa sp.,Herb,605024,0,0,1,0,1,0,0,1400,0,0,0,0,0,140,10,1400,0,0,0,30,NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa sp.,Herb,605024,0,1,0,0,1,0,2800,0,0,0,0,0,0,140,20,2800,0,0,0,30,NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa sp.,Herb,605025,0,0,1,0,1,0,0,3040,0,0,0,0,0,152,20,3040,0,0,0,30,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa sp.,Herb,605025,0,0,1,0,1,0,0,1520,0,0,0,0,0,152,10,1520,0,0,0,30,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,605021,0,0,1,0,1,0,0,127,0,0,0,0,0,127,1,127,0,0,0,60,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,605021,0,0,1,0,1,0,0,127,0,0,0,0,0,127,1,127,0,0,0,60,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa acuminata,Herb,605012,0,0,1,0,1,0,0,68,0,0,0,0,0,68,1,68,0,0,0,60,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa sp.,Herb,605023,0,0,1,0,1,0,0,1040,0,0,0,0,0,104,10,1040,0,0,0,30,NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa sp.,Herb,605023,0,1,1,0,2,0,260,260,0,0,0,0,0,104,5,520,0,0,0,30,NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musa sp.,Herb,605023,0,1,1,0,2,0,104,104,0,0,0,0,0,104,2,208,0,0,0,30,NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mushrooms sp.,Mushroom/Funghi,608012,0,0,1,0,1,0,0,172,0,0,0,0,0,86,2,172,0,0,0,0,Stable,0,0,NA,1,0,0,0,0,0,1,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mushrooms sp.,Mushroom/Funghi,608061,0,0,1,0,1,0,0,172,0,0,0,0,0,86,2,172,0,0,0,0,Stable,0,0,NA,1,0,0,0,0,0,1,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mushrooms sp.,Mushroom/Funghi,608074,1,0,1,0,2,740,0,740,0,0,0,0,0,74,20,1480,0,0,0,0,Decrease,, ,NA,0,0,0,1,0,0,1,0,0,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mushrooms sp.,Mushroom/Funghi,906003,1,0,1,0,2,923,0,923,0,173.0625,0,173.0625,0,142,13,1846,1500,0.1875,346.125,20,Decrease,40,-40,Clearance,1,0,0,0,0,0,1,1846,0,0,0,0,0,346.1,0,0,0,0,0,173.05,0,173.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mushrooms sp.,Mushroom/Funghi,906007,1,1,1,0,3,486.7,486.7,486.7,0,1216.75,1216.75,1216.75,0,73,20,1460,20000,2.5,3650,120,Decrease,10,-10,NA,0,0,0,1,0,0,1,0,0,0,1460,0,0,0,0,0,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.666667,1216.666667,1216.666667,0,0,0,0,0,0,0,0,0
Mushrooms sp.,Mushroom/Funghi,906009,1,0,1,1,3,300,0,300,300,750,0,750,750,90,10,900,20000,2.5,2250,60,Decrease,5,-5,NA,0,0,0,1,0,0,1,0,0,0,900,0,0,0,0,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,750,750,0,0,0,0,0,0,0,0
Mushrooms sp.,Mushroom/Funghi,906033,0,1,1,0,2,0,365,365,0,0,0,0,0,146,5,730,0,0,0,0,Stable,0,0,NA,1,0,0,1,0,0,2,365,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mushrooms sp.,Mushroom/Funghi,906038,1,0,1,0,2,220.5,0,220.5,0,275.625,0,275.625,0,63,7,441,10000,1.25,551.25,0,Increase,,NA,NA,1,0,0,0,0,0,1,441,0,0,0,0,0,551.3,0,0,0,0,0,275.65,0,275.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mushrooms sp.,Mushroom/Funghi,901004,1,0,1,0,2,195,0,195,0,975,0,975,0,39,10,390,40000,5,1950,100,Stable,,NA,NA,1,0,0,0,0,0,1,390,0,0,0,0,0,1950,0,0,0,0,0,975,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mushrooms sp.,Mushroom/Funghi,901003,1,0,1,0,2,195,0,195,0,975,0,975,0,39,10,390,40000,5,1950,200,Stable,,NA,NA,1,0,0,0,0,0,1,390,0,0,0,0,0,1950,0,0,0,0,0,975,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mushrooms sp.,Mushroom/Funghi,907052,0,0,1,0,1,0,0,300,0,0,0,0,0,60,5,300,0,0,0,180,NA,90,90,NA,1,0,0,0,0,0,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myrica esculenta,Tree/Shrub,906005,1,0,1,0,2,40,0,40,0,20,0,20,0,80,1,80,4000,0.5,40,60,Decrease,20,-20,NA,1,0,0,0,0,0,1,80,0,0,0,0,0,40,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myrica esculenta,Tree/Shrub,906006,0,0,1,0,1,0,0,270,0,0,0,33.75,0,90,3,270,1000,0.125,33.75,60,Increase,,NA,NA,1,0,0,0,0,0,1,270,0,0,0,0,0,33.8,0,0,0,0,0,0,0,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myrica esculenta,Tree/Shrub,906007,0,1,1,0,2,0,182.5,182.5,0,0,0,0,0,73,5,365,0,0,0,60,Stable,0,0,NA,1,0,0,0,0,0,1,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myrica esculenta,Tree/Shrub,906008,0,0,1,0,1,0,0,91,0,0,0,0,0,91,1,91,0,0,0,90,Stable,0,0,NA,1,0,0,0,0,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myrica esculenta,Tree/Shrub,906009,0,0,1,0,1,0,0,270,0,0,0,0,0,90,3,270,0,0,0,60,Decrease,5,-5,eat too much,1,0,0,0,0,0,1,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myrica esculenta,Tree/Shrub,904042,0,0,1,0,1,0,0,108,0,0,0,0,0,36,3,108,0,0,0,30,NA,30,30,NA,1,0,0,0,0,0,1,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myriopteron extensum,Liana,609047,0,0,0,1,1,0,0,0,10,0,0,0,0,10,1,10,0,0,0,20,Stable,0,0,NA,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myriopteron extensum,Liana,609080,0,0,0,1,1,0,0,0,10,0,0,0,0,5,2,10,0,0,0,10,Stable,0,0,NA,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myriopteron extensum,Liana,1105116,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.5,30,500,0.0625,1.875,120,Decrease,5,-5,NA,1,0,0,1,0,0,2,15,0,0,15,0,0,0.9,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mytragyna sp.,Tree,1702020,1,0,1,0,2,1860,0,1860,0,1162.5,0,1162.5,0,186,20,3720,5000,0.625,2325,60,Decrease,10,-10,NA,1,0,0,0,0,0,1,3720,0,0,0,0,0,2325,0,0,0,0,0,1162.5,0,1162.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608011,0,0,1,0,1,0,0,710,0,0,0,0,0,71,10,710,0,0,0,0,Decrease,10,-10,NA,1,0,0,0,0,0,1,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608011,1,0,1,0,2,45,0,45,0,11.25,0,11.25,0,30,3,90,2000,0.25,22.5,0,Decrease,40,-40,NA,0,0,0,0,1,1,2,0,0,0,0,45,45,0,0,0,0,11.3,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,0,5.65,0,5.65,0,5.65,0
NA,,608011,1,0,1,0,2,60,0,60,0,15,0,15,0,40,3,120,2000,0.25,30,0,Decrease,60,-60,NA,0,0,0,1,0,0,1,0,0,0,120,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0
NA,,608012,0,0,1,0,1,0,0,172,0,0,0,0,0,86,2,172,0,0,0,0,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608012,0,0,1,0,1,0,0,258,0,0,0,0,0,86,3,258,0,0,0,0,Stable,0,0,NA,1,0,0,0,0,0,1,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608013,0,0,1,0,1,0,0,50,0,0,0,0,0,50,1,50,0,0,0,30,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608013,0,0,1,0,1,0,0,434,0,0,0,0,0,217,2,434,0,0,0,60,Stable,0,0,NA,0,0,1,0,0,0,1,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608013,0,0,1,0,1,0,0,2170,0,0,0,0,0,217,10,2170,0,0,0,30,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608035,1,0,1,0,2,151.5,0,151.5,0,37.875,0,37.875,0,101,3,303,2000,0.25,75.75,0,Decrease,10,-10,NA,1,0,0,0,0,0,1,303,0,0,0,0,0,75.8,0,0,0,0,0,37.9,0,37.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608035,1,0,1,0,2,151.5,0,151.5,0,37.875,0,37.875,0,101,3,303,2000,0.25,75.75,0,Decrease,10,-10,NA,1,0,0,0,0,0,1,303,0,0,0,0,0,75.8,0,0,0,0,0,37.9,0,37.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608035,1,0,1,0,2,101,0,101,0,25.25,0,25.25,0,101,2,202,2000,0.25,50.5,0,Decrease,10,-10,NA,0,0,1,0,0,0,1,0,0,202,0,0,0,0,0,50.5,0,0,0,0,0,0,0,0,0,0,0,25.25,0,25.25,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608037,0,0,1,0,1,0,0,64,0,0,0,0,0,64,1,64,0,0,0,0,Decrease,20,-20,NA,0,0,0,1,0,0,1,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608038,1,0,0,0,1,150,0,0,0,93.75,0,0,0,50,3,150,5000,0.625,93.75,0,Decrease,10,-10,NA,1,0,0,0,0,0,1,150,0,0,0,0,0,93.8,0,0,0,0,0,93.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608039,1,0,1,0,2,89,0,89,0,22.25,0,22.25,0,89,2,178,2000,0.25,44.5,0,Decrease,40,-40,NA,1,0,0,1,0,1,3,59.3,0,0,59.3,0,59.3,14.8,0,0,14.8,0,14.8,7.4,0,7.4,0,0,0,0,0,0,0,0,0,7.4,0,7.4,0,0,0,0,0,7.4,0,7.4,0
NA,,608039,0,0,1,0,1,0,0,12,0,0,0,0,0,6,2,12,0,0,0,0,Decrease,10,-10,NA,1,0,0,1,0,1,3,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608039,0,0,1,0,1,0,0,20,0,0,0,0,0,10,2,20,0,0,0,0,Decrease,10,-10,NA,1,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608040,1,0,1,0,2,30,0,30,0,18.75,0,18.75,0,20,3,60,5000,0.625,37.5,0,Decrease,50,-50,NA,0,0,0,0,0,1,1,0,0,0,0,0,60,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,18.75,0
NA,,608040,1,0,1,0,2,300,0,300,0,75,0,75,0,60,10,600,2000,0.25,150,0,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,600,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,75,0
NA,,608040,1,0,1,0,2,1000,0,1000,0,500,0,500,0,100,20,2000,4000,0.5,1000,0,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,2000,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,0
NA,,608061,1,0,1,0,2,122.5,0,122.5,0,30.625,0,30.625,0,49,5,245,2000,0.25,61.25,0,Increase,30,30,NA,1,0,0,0,0,0,1,245,0,0,0,0,0,61.3,0,0,0,0,0,30.65,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608063,0,0,1,0,1,0,0,250,0,0,0,0,0,50,5,250,0,0,0,45,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608063,0,0,1,0,1,0,0,150,0,0,0,0,0,50,3,150,0,0,0,45,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608064,1,0,1,0,2,87,0,87,0,0,0,0,0,87,2,174,0,0,0,0,Stable,0,0,NA,1,0,0,0,0,0,1,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608064,1,0,1,0,2,261,0,261,0,97.875,0,97.875,0,87,6,522,3000,0.375,195.75,0,Stable,0,0,NA,0,0,0,0,1,0,1,0,0,0,0,522,0,0,0,0,0,195.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.9,0,97.9,0,0,0,0,0
NA,,608075,0,0,1,0,1,0,0,78,0,0,0,0,0,78,1,78,0,0,0,0,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608091,0,0,1,0,1,0,0,500,0,0,0,0,0,100,5,500,0,0,0,150,Stable,0,0,NA,1,0,0,1,0,0,2,250,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608091,0,0,1,0,1,0,0,100,0,0,0,0,0,100,1,100,0,0,0,90,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,,608091,0,0,1,0,1,0,0,100,0,0,0,0,0,100,1,100,0,0,0,45,Stable,0,0,NA,0,1,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
