SciName,Taxon,Vil_Code,sell,use,food,medicine,No_HH,Unit,Qty_p_HH,Qty,Income_USD,Forest,Riparian,bamboo,bush_fallow,upland_field,others
Pittosporopsis kerrii,Shrubs,609094,1,0,1,0,12,????,25,375,117.1875,1,1,0,0,0,0
Pittosporopsis kerrii,Shrubs,609099,1,0,1,0,20,????,10,200,50,1,0,0,0,0,0
Pittosporopsis kerrii,Shrubs,603021,0,0,1,0,100,????,5,500,0,1,0,0,0,0,0
Pittosporopsis kerrii,Shrubs,612023,0,0,1,0,64,????,20,1280,0,0,0,0,1,0,0
Pittosporopsis kerrii,Shrubs,605053,0,0,1,0,80,NA,3,240,0,0,0,0,0,0,0
Pittosporopsis kerrii,Shrubs,605034,0,0,1,0,59,kg,2,118,0,0,0,0,0,0,0
Neonauclea sessilifolia,Shrubs,906006,0,0,1,0,90,????,1,90,0,1,0,0,0,0,0
Neonauclea sessilifolia,Shrubs,906038,0,0,1,0,15,????,1,15,0,1,0,0,0,0,0
Moghania macrophylla,Shrubs,608039,1,0,0,0,15,????,25,375,46.875,0,1,0,0,0,0
Moghania macrophylla,Shrubs,609015,1,0,0,0,5,????,10,50,12.5,0,1,0,0,0,0
Moghania macrophylla,Shrubs,609041,1,0,0,0,10,????,15,150,28.125,1,0,0,0,0,0
Moghania macrophylla,Shrubs,609046,0,0,0,0,,NA,0,0,0,1,0,0,1,0,0
Moghania macrophylla,Shrubs,609080,0,0,0,1,10,????,3,30,0,0,1,0,0,0,0
Moghania macrophylla,Shrubs,608037,1,0,0,0,20,????,30,600,37.5,0,0,1,1,1,0
Moghania macrophylla,Shrubs,608061,1,0,0,0,30,????,15,450,56.25,0,1,0,0,0,0
Moghania latifolia,Shrubs,906029,1,0,0,1,8,????,20,160,60,1,0,0,0,0,0
Microcos paniculata,Shrubs,609019,0,0,0,1,85,????,30,2550,0,1,0,0,0,0,0
Microcos paniculata,Shrubs,609046,0,0,0,1,62,????,30,1860,0,1,0,0,0,0,0
Litsea sp.,Shrubs,609069,0,0,0,1,10,NA,0,0,0,1,0,0,0,0,0
Litsea sp.,Shrubs,609080,0,0,0,1,10,????,5,50,0,1,0,0,0,0,0
Litsea sp.,Shrubs,609092,0,0,1,1,20,????,1,20,0,1,0,0,0,0,0
Litsea sp.,Shrubs,906006,0,0,1,0,90,????,6.6,594,0,1,0,0,0,0,0
Litsea sp.,Shrubs,603021,0,1,0,1,4,????,0.5,0,0,1,0,0,0,0,0
Litsea monopetala,Shrubs,1105160,0,0,0,0,57,????,50,2850,712.5,1,0,0,1,0,0
Litsea monopetala,Shrubs,1105119,0,0,0,0,391,????,50,19550,4887.5,1,0,0,1,0,0
Kibatalia macrophylla,Shrubs,609019,0,0,0,1,85,????,30,2550,0,1,0,0,0,0,0
Ixora sp.,Shrubs,1105116,0,0,0,0,60,????,0.5,30,1.875,1,0,1,0,0,0
Indigofera tinctoria,Shrubs,609022,1,0,1,0,30,????,1,30,11.25,1,0,0,0,0,0
Indigofera tinctoria,Shrubs,609074,0,0,1,0,172,????,2,344,0,1,0,0,0,0,0
Indigofera tinctoria,Shrubs,609098,0,0,1,0,10,????,2,20,0,1,0,0,0,0,0
Indigofera sp.,Shrubs,609044,0,0,1,0,62,????,1,62,0,0,1,0,0,0,0
Hibiscus praeclarus,Shrubs,906006,0,0,1,0,40,????,0,0,0,1,0,0,0,0,0
Hibiscus praeclarus,Shrubs,906009,0,0,0,1,10,????,0.5,5,0,0,0,0,1,0,0
Helicteres?prostrata,Shrubs,609092,0,0,1,1,20,????,1,20,0,1,0,0,0,0,0
Helicteres?prostrata,Shrubs,906002,0,0,1,1,103,????,2,64,0,0,0,0,0,0,1
Harrisonia perforata,Shrubs,603021,0,0,0,1,20,????,1,0,0,1,0,0,0,0,0
Gardenia sp.,Shrubs,608040,1,0,0,1,20,????,1,20,12.5,1,0,0,0,0,0
Gardenia philastrei,Shrubs,609047,0,0,1,1,20,????,1,20,0,1,0,0,0,0,0
Gardenia philastrei,Shrubs,609050,1,0,0,1,5,????,50,250,312.5,1,0,0,0,0,0
Gardenia philastrei,Shrubs,609067,0,0,0,1,40,????,2,80,0,1,0,0,1,0,0
Gardenia philastrei,Shrubs,1501015,0,0,1,0,75,????,0.1,7.5,0,0,0,0,0,0,0
Gardenia philastrei,Shrubs,1501044,0,0,1,0,116,????,3,348,0,0,0,0,0,0,0
Entada sp.,Shrubs,609001,1,0,1,0,5,????,10,50,6.25,0,1,0,0,0,0
Entada sp.,Shrubs,609007,0,0,1,0,92,NA,0,0,0,1,0,0,0,0,0
Entada sp.,Shrubs,609010,1,0,1,1,15,????,20,300,0,1,0,0,0,0,0
Entada sp.,Shrubs,609015,1,0,0,0,10,????,2,20,2.5,1,0,0,0,0,0
Entada sp.,Shrubs,609017,1,0,1,1,36,????,0,0,0,1,0,0,0,0,0
Entada sp.,Shrubs,609026,1,0,1,0,10,????,30,300,75,0,0,0,1,0,0
Entada sp.,Shrubs,609029,0,0,1,0,74,????,1,74,0,0,1,0,0,0,0
Entada sp.,Shrubs,609039,0,0,1,0,30,NA,0,0,0,1,0,0,0,0,0
Entada sp.,Shrubs,609046,0,0,1,0,50,????,1,50,0,1,0,0,0,0,0
Entada sp.,Shrubs,609056,1,0,0,0,20,????,20,400,100,0,1,0,0,0,0
Entada sp.,Shrubs,609071,1,0,1,1,5,????,20,100,12.5,1,0,0,0,0,0
Entada sp.,Shrubs,609076,1,0,0,0,42,????,50,2100,525,1,0,0,1,0,0
Entada sp.,Shrubs,609077,1,0,0,0,15,????,50,750,140.625,1,0,0,0,0,0
Entada sp.,Shrubs,609080,1,0,0,0,20,????,20,400,100,1,0,0,0,0,0
Entada sp.,Shrubs,609083,1,0,0,0,10,????,5,50,6.25,1,0,0,0,0,0
Entada sp.,Shrubs,609085,1,0,0,0,15,????,5,75,93.75,1,0,0,0,0,0
Entada sp.,Shrubs,609099,1,0,0,0,15,????,20,300,37.5,1,0,0,0,0,0
Entada sp.,Shrubs,906006,0,0,0,1,87,????,0.2,17.4,0,1,0,0,0,0,0
Entada sp.,Shrubs,906009,0,0,0,1,10,????,10,100,0,0,0,0,1,0,1
Entada sp.,Shrubs,904995,0,0,0,1,89,kg,10,890,0,1,0,0,0,0,0
Entada phaseoloides,Shrubs,609041,0,0,0,1,1,????,0.5,0.5,0,0,1,0,0,0,0
Entada phaseoloides,Shrubs,609041,1,0,0,1,5,????,5,25,6.25,1,1,0,0,0,0
Entada phaseoloides,Shrubs,609059,0,0,1,0,77,????,0,0,0,1,0,0,0,0,0
Entada glandulosa,Shrubs,906009,0,0,0,1,30,????,0.2,6,0,1,0,0,0,0,0
Elatostema sp.,Shrubs,906004,0,0,1,0,,????,0.2,0,0,0,1,0,0,0,0
Elatostema sp.,Shrubs,906006,0,0,1,0,90,????,2,160,0,0,1,0,0,0,0
Elatostema sp.,Shrubs,906007,0,0,1,0,73,????,50,3650,0,1,0,0,0,0,0
Elatostema sp.,Shrubs,906008,0,0,1,1,20,????,0.2,4,0,1,0,0,0,0,0
Elatostema sp.,Shrubs,906019,1,0,1,1,144,????????,2,288,36,1,0,0,0,0,0
Elatostema sp.,Shrubs,901004,1,0,1,0,39,????,5,195,24.375,0,1,0,0,0,0
Elatostema sp.,Shrubs,901001,1,0,1,0,15,????,30,450,562.5,1,0,0,0,0,0
Elatostema sp.,Shrubs,901003,1,0,1,0,39,????,5,195,24.375,0,1,0,0,0,0
Elatostema sp.,Shrubs,901100,1,0,1,0,137,????,3,411,1027.5,0,1,0,0,0,0
Elatostema sp.,Shrubs,901002,1,0,1,0,20,????,500,10000,2500,1,0,0,0,0,0
Elatostema sp.,Shrubs,906018,0,0,1,0,100,????,0.5,50,0,1,0,0,0,0,0
Elatostema sp.,Shrubs,907051,1,1,1,0,70,kg,5,350,437.5,1,0,0,0,0,0
Elatostema sp.,Shrubs,907052,0,0,1,0,60,kg,1,60,0,1,0,0,0,0,0
Elatostema sp.,Shrubs,907049,0,0,1,0,25,kg,3,75,0,1,0,0,0,0,0
Elatostema sp.,Shrubs,904040,0,0,1,0,20,kg,3,60,0,1,0,0,0,0,0
Elatostema sp.,Shrubs,904042,1,0,1,0,36,kg,20,720,450,1,0,0,0,0,0
Elatostema sp.,Shrubs,904039,1,0,1,0,26,kg,5,130,48.75,1,0,0,0,0,0
Elatostema sp.,Shrubs,904041,1,0,1,0,79,kg,5,395,493.75,1,0,0,0,0,0
Elatostema sp.,Shrubs,902116,0,0,1,0,76,kg,2,152,0,1,0,0,0,0,0
Elatostema sp.,Shrubs,902073,0,0,1,0,48,kg,5,240,0,1,0,0,0,0,0
Elatostema sp.,Shrubs,902067,0,0,1,0,109,kg,30,3270,0,1,0,0,0,0,0
Elaeagnus latifolia,Shrubs,608011,1,0,1,0,71,????,3,213,53.25,1,0,0,0,0,0
Elaeagnus latifolia,Shrubs,608013,0,0,1,0,217,????,3,651,0,0,0,0,1,0,0
Elaeagnus latifolia,Shrubs,608035,1,0,1,0,101,????,1,101,63.125,1,0,0,0,0,1
Elaeagnus latifolia,Shrubs,608039,1,0,1,0,40,????,1,40,10,1,0,0,0,0,0
Elaeagnus latifolia,Shrubs,608040,1,0,1,0,120,????,2,240,120,0,1,0,0,0,0
Elaeagnus latifolia,Shrubs,608091,0,0,1,0,100,????,0,0,0,0,1,0,0,0,0
Elaeagnus latifolia,Shrubs,609098,0,0,1,0,10,????,1,10,0,0,0,0,1,0,0
Elaeagnus latifolia,Shrubs,906003,0,0,1,0,142,????,1,142,0,1,0,0,0,0,0
Elaeagnus latifolia,Shrubs,605040,0,0,1,0,65,????,1,65,0,0,0,0,1,0,0
Elaeagnus latifolia,Shrubs,612004,0,0,1,0,63,????,3,189,0,1,0,0,0,0,0
Elaeagnus latifolia,Shrubs,612999,0,0,1,0,54,????,10,540,0,0,0,0,1,0,0
Elaeagnus latifolia,Shrubs,612003,0,0,1,0,27,????,3,81,0,1,0,0,0,0,0
Elaeagnus latifolia,Shrubs,612011,1,0,1,0,140,???,5,700,175,1,0,0,0,0,0
Elaeagnus latifolia,Shrubs,708058,0,0,1,1,58,????,2,116,0,0,1,0,0,0,0
Elaeagnus latifolia,Shrubs,907054,0,1,1,0,10,kg,0.5,5,0,1,0,0,0,0,0
Elaeagnus latifolia,Shrubs,904042,0,0,1,0,36,kg,1,36,0,1,0,0,0,0,0
Elaeagnus latifolia,Shrubs,605057,0,0,1,0,132,kg,2,264,0,0,0,0,0,0,0
Elaeagnus latifolia,Shrubs,605046,0,0,1,0,25,kg,1,25,0,0,0,0,0,0,0
Elaeagnus latifolia,Shrubs,701138,0,0,1,0,34,kg,2,68,17,0,0,0,0,0,0
Elaeagnus latifolia,Shrubs,703061,1,0,0,0,50,kg,50,2500,312.5,0,0,0,0,0,0
Elaeagnus latifolia,Shrubs,605031,0,0,1,0,79,Kg,5,395,0,0,0,0,0,0,0
Elaeagnus latifolia,Shrubs,605012,0,0,1,0,68,Kg,1,68,0,0,0,0,0,0,0
Elaeagnus latifolia,Shrubs,605023,1,0,1,0,104,Kg,5,520,65,0,0,0,0,0,0
Elaeagnus conferta,Shrubs,906006,0,0,0,1,15,????,0.2,3,0,1,0,0,0,0,0
Costus sp.,Shrubs,906007,1,0,0,0,30,????,20,600,75,0,0,0,0,0,1
Clausena harmandiana,Shrubs,708057,1,0,0,0,40,????,50,2000,1000,0,0,1,0,0,0
Clausena harmandiana,Shrubs,708068,1,0,0,0,45,????,20,900,562.5,1,0,0,0,0,0
Celastrus paniculatus,Shrubs,608040,0,0,0,1,10,????,1,10,0,1,0,0,0,0,0
Celastrus paniculatus,Shrubs,608094,0,0,1,1,72,????,1,72,0,1,0,0,0,0,0
Celastrus paniculatus,Shrubs,906002,0,0,1,1,5,????,1,5,0,0,0,0,1,0,0
Celastrus paniculatus,Shrubs,906003,0,0,1,0,80,????,0.5,40,0,1,0,0,0,0,0
Celastrus paniculatus,Shrubs,906009,0,0,0,1,90,????,0,0,0,1,0,0,0,0,0
Celastrus paniculatus,Shrubs,603021,0,1,1,1,100,????,1,0,0,1,0,0,0,0,0
Capparis sp.,Shrubs,608091,0,0,1,0,100,????,1,100,0,0,0,0,1,0,0
Capparis sp.,Shrubs,906003,0,0,1,0,143,????,20,680,0,1,0,0,0,0,0
Capparis sp.,Shrubs,906006,0,0,1,0,90,????,1,90,0,1,0,0,0,0,0
Capparis sp.,Shrubs,906038,0,0,1,0,46,????,1,46,0,0,1,0,0,0,0
Capparis acutifolia,Shrubs,207026,1,0,1,0,48,kg,1,48,60,0,0,0,0,0,1
Capparis acutifolia,Shrubs,207026,0,0,1,0,48,kg,4,192,0,0,0,0,0,0,1
Capparis acutifolia,Shrubs,207026,0,0,1,0,15,kg,1,15,0,0,0,0,0,0,1
Capparis acutifolia,Shrubs,207026,0,0,1,0,48,kg,10,480,0,0,0,0,0,0,1
Capparis acutifolia,Shrubs,207026,0,0,1,0,28,kg,4,112,0,0,0,0,0,0,1
Camellia?sinensis?,Shrubs,906008,0,0,1,0,40,????,0.5,20,0,1,0,0,0,0,0
Camellia?sinensis?,Shrubs,605066,1,0,1,0,50,NA,0,0,0,1,0,0,0,0,0
Camellia?sinensis?,Shrubs,605165,1,0,0,1,60,????,1,0,0,1,0,0,0,0,0
Camellia?sinensis?,Shrubs,612023,1,0,0,0,64,????,20,1280,320,0,1,0,0,0,0
Camellia?sinensis?,Shrubs,703055,0,1,0,0,35,kg,2,70,0,0,0,0,0,0,0
Camellia sinensis,Shrubs,609096,0,0,1,0,20,NA,0,0,0,1,0,0,0,0,0
Camellia sinensis,Shrubs,906002,0,0,0,1,32,????,1,32,0,0,0,0,1,0,0
Camellia sinensis,Shrubs,906004,0,0,1,0,,????,1,0,0,0,0,0,1,0,0
Camellia sinensis,Shrubs,605095,1,0,1,0,40,????,40,1600,3000,1,0,0,0,0,0
Camellia sinensis,Shrubs,605093,0,1,1,1,53,????,15,795,0,0,0,0,1,0,0
Camellia sinensis,Shrubs,605067,1,0,1,0,100,NA,0,0,0,1,0,0,0,0,0
Camellia sinensis,Shrubs,605067,1,0,1,0,,NA,0,0,0,1,0,0,0,0,0
Camellia sinensis,Shrubs,605067,1,0,1,0,,NA,0,0,0,1,0,0,0,0,0
Camellia sinensis,Shrubs,901001,1,0,1,0,10,????,1,10,100,1,0,0,0,0,0
Camellia sinensis,Shrubs,901100,1,0,1,0,50,????,20,1000,12500,1,0,0,0,0,0
Camellia sinensis,Shrubs,901002,1,0,1,0,20,????,50,1000,1250,1,0,0,0,0,0
Camellia sinensis,Shrubs,902068,1,0,1,0,83,kg,50,4150,3631.25,1,1,0,0,0,0
Camellia sinensis,Shrubs,605046,0,0,0,0,,NA,0,0,0,0,0,0,0,0,0
Calycopteris floribunda,Shrubs,906008,1,0,0,0,91,????,15,1365,511.875,1,0,0,0,0,0
Calycopteris floribunda,Shrubs,906013,1,0,0,1,75,????,50,3750,468.75,1,0,0,0,0,0
Calycopteris floribunda,Shrubs,906029,1,0,1,1,100,????,20,2000,500,1,0,0,1,0,0
Calycopteris floribunda,Shrubs,906030,1,0,0,0,50,????,10,500,93.75,0,0,0,0,0,1
Brucea javanica,Shrubs,906002,0,0,1,1,93,????,10,930,0,0,1,0,0,0,0
Brucea javanica,Shrubs,906003,0,0,1,1,62,????,0.5,25,0,1,0,0,0,0,0
Brucea javanica,Shrubs,906006,0,0,1,0,90,????,0,0,0,1,0,0,0,0,0
Brucea javanica,Shrubs,906009,0,0,0,1,,NA,0,0,0,0,0,0,1,0,0
Brucea javanica,Shrubs,906009,0,0,0,1,90,????,0,0,0,1,0,0,0,0,0
Brucea javanica,Shrubs,906011,0,0,0,1,15,????,0.1,1.5,0,0,0,0,1,0,0
Blumea sp.,Shrubs,906009,0,0,0,1,20,????,0.2,4,0,0,0,0,1,0,0
Blumea balsamifera,Shrubs,906006,0,1,0,1,85,????,0.3,25.5,0,1,0,0,0,0,0
Blumea balsamifera,Shrubs,906006,0,1,0,1,87,????,0.2,17.4,0,1,0,0,0,0,0
Blumea aurita,Shrubs,608091,0,0,1,0,100,????,2,200,0,0,1,0,0,0,0
Blumea aurita,Shrubs,609064,0,0,1,0,58,????,1,58,0,0,1,0,0,0,0
Bixa orellana L.,Shrubs,906011,0,0,0,1,30,????,0.3,9,0,0,0,0,1,0,0
Asteraceae sp.,Shrubs,609017,0,0,1,0,36,NA,0,0,0,0,0,0,1,0,0
Asteraceae sp.,Shrubs,906002,0,0,1,1,87,????,2,174,0,0,1,0,0,0,0
Asteraceae sp.,Shrubs,605040,0,0,1,0,65,????,3,195,0,0,0,0,1,0,0
Asteraceae sp.,Shrubs,605054,1,0,1,0,184,????,2,368,368,0,0,0,1,0,0
Asteraceae sp.,Shrubs,605053,0,0,1,0,200,NA,3,600,0,0,0,0,0,0,0
Asteraceae sp.,Shrubs,605057,0,0,1,0,132,kg,10,1320,0,0,0,0,0,0,0
Asteraceae sp.,Shrubs,605047,1,0,1,0,246,kg,20,4920,615,0,0,0,0,0,0
Asteraceae sp.,Shrubs,605045,0,0,1,0,188,kg,3,564,0,0,0,0,0,0,0
Asteraceae sp.,Shrubs,605034,0,0,1,0,59,kg,5,295,0,0,0,0,0,0,0
Asteraceae sp.,Shrubs,605031,0,0,1,0,79,Kg,1,79,0,0,0,0,0,0,0
Asteraceae sp.,Shrubs,605024,1,0,1,0,140,Kg,5,700,175,0,0,0,0,0,0
Asteraceae sp.,Shrubs,605025,0,0,1,0,152,Kg,1,152,0,0,0,0,0,0,0
Asteraceae sp.,Shrubs,605021,0,0,1,0,127,NA,1,0,0,0,0,0,0,0,0
Asparagus acerosus,Shrubs,906009,1,0,0,0,5,????,2,10,31.25,1,0,0,0,0,0
Asparagus acerosus,Shrubs,906030,1,0,0,1,6,????,3,18,4.5,0,0,0,0,0,1
Asparagus acerosus,Shrubs,207002,1,0,1,0,20,kg,10,200,250,1,1,0,0,0,0
Asparagus acerosus,Shrubs,207001,1,0,1,0,20,kg,10,200,250,1,1,0,0,0,0
Ardisia sp.,Shrubs,906009,0,0,0,1,90,????,1,90,0,1,0,0,0,0,0
Ardisia pendulifera,Shrubs,1501015,0,0,1,0,75,????,0.1,7.5,0,0,0,0,0,0,0
Ardisia pendulifera,Shrubs,605021,0,0,1,0,127,Kg,1,127,0,0,0,0,0,0,0
Ardisia evonymifolia,Shrubs,906006,0,0,1,0,90,????,0,0,0,1,0,0,0,0,0
Ardisia crenata,Shrubs,906006,0,0,1,0,90,????,0,0,0,0,0,0,1,0,0
Ardisia crenata,Shrubs,906009,0,0,0,1,30,????,0.2,6,0,1,1,0,0,0,0
Aralia sp.,Shrubs,906038,0,0,1,0,45,????,0,0,0,0,1,0,0,0,0
Aporosa villosa,Shrubs,605021,0,0,1,0,127,Kg,1,127,0,0,0,0,0,0,0
Anneslea fragrans,Shrubs,906006,0,0,0,1,87,????,0.2,17.4,0,1,0,0,0,0,0
Anneslea fragrans,Shrubs,906009,0,0,0,1,20,????,10,200,0,0,0,0,1,0,1
Afgekia sp.,Shrubs,609067,1,0,0,0,10,????,10,100,12.5,1,0,0,0,0,0
Afgekia sp.,Shrubs,605058,1,0,0,0,112,kg,5,560,1050,0,0,0,0,0,0
Afgekia sp.,Shrubs,605053,1,0,0,0,25,NA,25,625,1953.125,0,0,0,0,0,0
Afgekia sp.,Shrubs,605056,1,0,1,0,74,kg,5,370,832.5,0,0,0,0,0,0
Afgekia sp.,Shrubs,605047,1,0,1,0,246,kg,200,49200,92250,0,0,0,0,0,0
Afgekia sp.,Shrubs,605045,1,0,1,0,188,kg,50,9400,23500,0,0,0,0,0,0
Afgekia sp.,Shrubs,605034,1,0,1,0,59,kg,2,118,118,0,0,0,0,0,0
Afgekia sp.,Shrubs,703096,1,0,0,0,1,kg,5,5,15.625,0,0,0,0,0,0
Afgekia sp.,Shrubs,703096,1,1,0,0,45,kg,5,225,421.875,0,0,0,0,0,0
Afgekia sp.,Shrubs,605023,1,0,1,0,104,Kg,50,5200,13000,0,0,0,0,0,0
Rosaceae sp.,Rose,612998,0,0,1,0,13,????,10,130,0,0,0,0,1,0,0
Rosaceae sp.,Rose,612031,0,0,1,0,58,????,1,58,0,0,1,0,0,0,0
Zingiber parishii,Rhizomes,608011,1,0,0,0,10,????,3,30,187.5,1,0,0,0,0,0
Zingiber parishii,Rhizomes,608035,1,0,1,1,101,????,20,2020,631.25,1,0,0,0,0,0
Zingiber parishii,Rhizomes,608037,0,0,1,0,64,????,1,64,0,1,0,0,0,0,0
Zingiber parishii,Rhizomes,608053,1,0,0,1,50,????,5,250,1562.5,1,1,0,0,0,0
Zingiber parishii,Rhizomes,608091,0,0,1,0,100,????,0,0,0,0,1,0,0,0,0
Zingiber parishii,Rhizomes,609038,0,0,1,0,6,????,0.3,1.8,0,1,0,0,0,0,0
Zingiber parishii,Rhizomes,609039,0,0,1,0,30,NA,0,0,0,0,0,0,1,0,0
Zingiber parishii,Rhizomes,609046,0,0,1,0,62,????,1,62,0,1,0,0,0,0,0
Zingiber parishii,Rhizomes,609059,1,0,1,0,77,????,0,0,0,1,0,0,0,0,0
Zingiber parishii,Rhizomes,609060,0,0,1,0,,NA,0,0,0,0,0,0,1,0,0
Zingiber parishii,Rhizomes,906003,0,0,1,1,142,????,2.2,312.4,0,1,0,0,0,0,0
Zingiber parishii,Rhizomes,906029,0,0,0,1,3,????,1,3,0,1,0,0,0,0,0
Zingiber parishii,Rhizomes,605165,1,0,1,1,60,????,15,900,2250,0,0,0,0,0,1
Zingiber officinale,Rhizomes,906006,0,0,1,0,90,????,3,270,0,1,0,0,0,0,0
Zingiber officinale,Rhizomes,605031,0,0,1,0,79,Kg,3,237,0,0,0,0,0,0,0
Zingiber officinale,Rhizomes,605024,0,0,1,0,140,Kg,2,280,0,0,0,0,0,0,0
Zingiber officinale,Rhizomes,605023,0,0,1,0,104,Kg,5,520,0,0,0,0,0,0,0
Zingiber montanum,Rhizomes,609046,0,0,0,1,62,????,1,62,0,1,0,0,0,0,0
Zingiber montanum,Rhizomes,906009,0,0,0,1,90,????,0.1,1,0,1,0,0,0,0,0
Tacca laevis,Rhizomes,609085,0,0,1,0,103,????,2,206,0,1,0,0,0,0,0
Tacca laevis,Rhizomes,906002,0,0,1,1,121,????,0.5,60.5,0,0,1,0,0,0,0
Tacca laevis,Rhizomes,906003,0,0,1,1,120,????,0.5,60,0,1,0,0,0,0,0
Tacca laevis,Rhizomes,906006,0,0,1,0,90,????,0.8,72,0,1,0,0,0,0,0
Tacca laevis,Rhizomes,906007,0,1,1,1,73,????,0.5,36.5,0,1,1,0,0,0,0
Tacca laevis,Rhizomes,906008,0,0,1,0,30,????,0.2,6,0,1,0,0,0,0,0
Tacca laevis,Rhizomes,906009,0,0,1,1,90,????,1,90,0,1,0,0,0,0,0
Tacca laevis,Rhizomes,906038,0,1,1,0,63,????,1,45,0,1,0,0,0,0,0
Tacca laevis,Rhizomes,605045,0,0,1,0,188,kg,2,376,0,0,0,0,0,0,0
Tacca laevis,Rhizomes,1501015,0,0,1,0,75,????,0.1,7.5,0,0,0,0,0,0,0
Tacca chantrieri,Rhizomes,906019,0,0,1,1,50,????????,5,250,0,1,0,0,0,0,0
Tacca chantrieri,Rhizomes,906018,0,0,1,0,90,????,0.2,18,0,0,1,0,0,0,0
Stahlianthus thorelii,Rhizomes,906006,0,0,0,1,87,????,0.3,26.1,0,1,0,0,0,0,0
Sticklac type,Resin,609026,1,1,0,0,4,????,15,60,225,0,0,0,1,0,0
Sticklac type,Resin,605093,1,1,0,1,53,????,5,265,662.5,1,0,0,0,0,0
Sticklac type,Resin,605066,1,0,0,0,5,NA,25,125,468.75,1,0,0,0,0,0
Sticklac sp.,Resin,608040,1,1,0,0,30,????,2,60,75,1,0,0,0,0,0
Sticklac sp.,Resin,906009,0,0,1,0,5,????,1,5,0,1,0,0,0,0,0
Damar resin,Resin,609020,0,1,0,0,5,????,2,10,0,1,0,0,0,0,0
Damar resin,Resin,609060,0,1,0,0,30,NA,0,0,0,1,0,0,0,0,1
Daemonorops sp.,Rattan,609094,0,0,1,0,62,????,4,248,0,1,1,0,0,0,0
Daemonorops jenkinsiana,Rattan,608011,1,0,1,0,30,????,10,300,150,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,608013,0,0,1,0,50,????,5,250,0,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,608035,1,0,1,0,101,????,1,101,25.25,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,608038,1,0,0,0,81,????,30,2430,911.25,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,608040,1,1,1,1,100,????,100,10000,1250,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,609006,1,0,1,0,96,????,5,480,300,0,0,0,1,0,0
Daemonorops jenkinsiana,Rattan,609007,0,0,1,0,92,NA,0,0,0,0,1,0,0,0,0
Daemonorops jenkinsiana,Rattan,609009,0,0,1,0,5,????,20,100,0,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,609010,1,0,1,0,93,????,10,930,697.5,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,609014,0,0,1,0,3,????,5,15,0,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,609015,0,0,1,0,20,????,20,400,0,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,609029,0,0,1,0,20,????,1,20,0,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,609030,0,1,1,0,10,????,5,50,0,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,609036,0,0,1,0,20,????,5,100,0,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,609038,0,0,0,0,,NA,0,0,0,1,1,0,0,0,0
Daemonorops jenkinsiana,Rattan,609040,0,0,1,0,3,????,0.5,1.5,0,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,609041,0,0,0,0,,????,0,0,0,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,609075,0,0,1,0,44,NA,0,0,0,0,0,0,1,0,0
Daemonorops jenkinsiana,Rattan,609077,1,0,1,0,68,????,4,272,170,0,0,0,1,0,0
Daemonorops jenkinsiana,Rattan,609080,1,0,1,0,92,????,50,4600,575,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,609081,0,0,1,0,76,????,2,152,0,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,609082,0,0,1,0,56,????,5,280,0,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,609082,0,0,1,0,56,????,0,0,0,0,1,0,0,0,0
Daemonorops jenkinsiana,Rattan,609083,1,0,1,0,84,????,10,840,525,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,609085,1,1,0,0,103,????,20,2060,0,0,0,0,1,0,0
Daemonorops jenkinsiana,Rattan,609087,1,1,1,0,64,????,4,256,160,1,1,0,0,0,0
Daemonorops jenkinsiana,Rattan,609094,1,0,1,0,62,????,50,3100,1162.5,1,0,0,1,0,0
Daemonorops jenkinsiana,Rattan,609095,0,1,1,0,62,????,5,310,0,0,1,0,0,0,0
Daemonorops jenkinsiana,Rattan,609099,1,1,1,0,38,????,50,1900,1187.5,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,609999,0,0,1,0,58,????,5,290,0,0,1,0,0,0,0
Daemonorops jenkinsiana,Rattan,906004,0,1,1,0,,????,5,0,0,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,906033,0,1,0,0,30,????,5,150,0,1,0,0,0,0,0
Daemonorops jenkinsiana,Rattan,605095,1,1,1,0,52,????,100,5200,3250,0,0,0,1,0,0
Daemonorops jenkinsiana,Rattan,605066,1,0,0,0,70,NA,50,3500,1093.75,1,0,0,0,0,0
