Vil_Code,Scientific_Name_Cleaned,Scientific_Genus_GB,sell,use,food,medicine,Qty_p_HH,Qty,Forest,Riparian,bamboo,bush_fallow,upland_field,others,PCODE,Pname,DCODE,Dname,KCODE,Kname,Vil_Name
609075,Termitomyces indicus,Mushroom/Funghi,0,0,1,0,0.5,22,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,B. Houaytao
609075,Pittosporopsis kerrii,Shrubs,0,0,1,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,B. Houaytao
609075,Piper interitum,Vines,0,0,1,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,B. Houaytao
609075,Syzygium cumini,Tree/Shrub,0,0,1,0,0,0,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,B. Houaytao
609075,Dendrobium fimbriatum,Orchids,0,1,1,0,0,0,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,B. Houaytao
609075,Amomum maximum,Cardamom,0,0,1,0,0,0,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,B. Houaytao
609075,Schleichera oleosa,Tree/Shrub,0,0,1,0,2,88,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,B. Houaytao
609075,Mangifera odorata,Trees,0,0,1,0,2,88,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,B. Houaytao
609075,Dendrocalamus sciens,Bamboo,0,0,1,0,50,2200,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,B. Houaytao
609076,Russula ernetic,Mushroom/Funghi,0,0,1,0,2,84,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Shorea obtusa,Trees,1,0,0,0,30,1260,1,0,0,0,0,1,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Amanita hemibapha,Mushroom/Funghi,0,0,1,0,5,210,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Astraeus hygrometricus,Mushroom/Funghi,1,0,1,0,5,210,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Auricularia polytricha,Mushroom/Funghi,0,0,1,0,2,84,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Lactarius rubidus,Mushroom/Funghi,0,0,1,0,2,84,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Nephelium hypoleucum,Trees,0,0,1,0,4,168,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Cantharellus sp.,Mushroom/Funghi,1,0,1,0,15,630,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Arenga westerhoutii,Palm,1,1,0,0,120,2400,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,NA,,0,0,1,0,5,210,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Mangifera odorata,Trees,0,0,1,0,2,84,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Lentinus squarrosulus,Mushroom/Funghi,0,0,1,0,5,210,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Lycopodium cernuum,Herbs,0,0,1,0,2,84,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Russula densifolia,Mushroom/Funghi,0,0,1,0,2,84,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Amanita citrine,Mushroom/Funghi,1,0,1,0,13,546,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Castanopsis sp.,Trees,0,0,1,0,5,210,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Broussonetia papyrifera,Tree/Shrub,1,0,0,0,20,100,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Mangifera sp.,Trees,0,0,1,0,2,84,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Spilanthes acmella,Herbs,0,0,1,0,1,42,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Acacia pennata,Vines,0,0,1,0,2,84,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Castanopsis acuminatissima,Trees,0,0,1,0,1,42,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Terminalia robustus,Trees,0,0,1,0,3,126,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Dendrocalamus brandisii,Bamboo,0,0,1,0,50,2100,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Thysanolaena latifolia,Grass,0,1,0,0,1,42,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Melientha suavis,Trees,0,0,1,0,3,126,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Cantharellus sp.,Mushroom/Funghi,1,0,1,0,15,630,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Protium serratum,Trees,0,0,1,0,2,84,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Entada sp.,Shrubs,1,0,0,0,50,2100,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Gigantochloa albociliata,Bamboo,0,0,1,0,10,420,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Russula sp.,Mushroom/Funghi,0,0,1,0,2,84,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Baccaurea ramiflora,Tree/Shrub,1,0,1,0,3,126,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Russula rosacea,Mushroom/Funghi,1,0,1,0,10,420,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Termitomyces microcarpus,Mushroom/Funghi,0,0,1,0,4,168,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Schizophyllum commune,Mushroom/Funghi,0,0,1,0,3,126,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Amomum villosum,Cardamom,1,1,1,1,3,15,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Termitomyces schimperi,Mushroom/Funghi,0,0,1,0,5,210,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Castanopsis indica,Trees,0,0,1,0,3,126,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,NA,,0,0,1,0,2,84,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Termitomyces indicus,Mushroom/Funghi,1,0,1,0,5,210,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Denbrobium puchellum,Orchids,0,0,0,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Dendrobium fimbriatum,Orchids,1,0,0,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Dendrocalamus sciens,Bamboo,0,0,1,0,50,2100,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Prunus arborea,Trees,0,0,1,0,2,84,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Stemona cochinchinensis,Vines,1,0,0,0,300,3000,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Lentinus polychrous,Mushroom/Funghi,0,0,1,0,5,210,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609076,Vanda pumila,Herbs,0,0,0,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60903,Longnamlum,B. Nahai
609077,Musa acuminata,Herbs,0,0,1,0,15,1020,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Apis sp.,Bees,1,0,1,1,2,52,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Broussonetia papyrifera,Tree/Shrub,1,1,0,0,100,1000,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Calamus sp.,Peas,1,0,1,0,5,340,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Oroxylum indicum,Trees,0,0,1,0,1,20,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Dendrobium pulchellum,Orchids,1,0,0,1,10,150,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Schizophyllum commune,Mushroom/Funghi,0,0,1,0,2,136,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Sterculia lanceolata,Tree/Shrub,1,1,0,1,15,375,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Dendrobium fimbriatum,Orchids,1,0,0,1,50,500,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Lentinus squarrosulus,Mushroom/Funghi,0,0,1,0,5,340,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Shorea obtusa,Trees,1,1,0,0,10,100,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Dendrobium chrysotoxum,Orchids,1,0,0,1,50,500,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Persea kursii,Trees,0,1,0,1,1,68,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Vespa sp.,Hornet,1,0,1,1,3,45,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Centella asiatica,Herbs,0,0,1,0,3,204,0,1,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Apis cerana,Bees,1,0,1,1,2,136,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Auricularia polytricha,Mushroom/Funghi,0,0,1,0,5,340,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Alpinia galanga,Legume,1,0,1,0,10,50,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Markhamia stipulata,Trees,0,0,1,0,2,10,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Arenga westerhoutii,Palm,1,0,1,0,100,1500,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Gigantochloa albociliata,Bamboo,0,0,1,0,15,1020,0,0,1,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Dendrocalamus hamiltonii,Bamboo,0,0,1,0,2,4,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Melientha suavis,Trees,1,0,1,0,10,680,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Termitomyces indicus,Mushroom/Funghi,1,0,1,0,80,1600,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Acacia pennata,Vines,1,0,1,0,5,125,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Oroxylum indicum,Trees,0,0,1,0,1,20,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Entada sp.,Shrubs,1,0,0,0,50,750,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Russula rosacea,Mushroom/Funghi,1,0,1,0,10,100,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Flickingeria sp.,Herbs,1,0,0,0,20,300,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Vanda pumila,Herbs,1,0,0,1,6,90,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Astraeus hygrometricus,Mushroom/Funghi,1,0,1,0,5,40,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Spilanthes acmella,Herbs,0,0,1,0,5,100,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Diplazium esculentum,Fern,0,0,1,0,6,408,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Piper interitum,Vines,1,0,1,0,5,340,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Thysanolaena latifolia,Grass,1,1,0,0,50,3400,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Amaranthus sp.,Herbs,0,0,1,0,5,340,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Vespa sp.,Hornet,1,0,1,1,2,120,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Papilionanthe teres,Orchids,1,0,0,0,40,600,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Schizostachyum blumei,Bamboo,0,0,1,0,3,60,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Bauhinia variegata,Orchids,0,0,1,0,3,15,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Nephelium hypoleucum,Trees,1,0,1,0,3,60,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Daemonorops jenkinsiana,Rattan,1,0,1,0,4,272,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Stemona cochinchinensis,Vines,1,0,0,0,20,400,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Zanthoxylum limonella,Shrubs,0,0,1,1,3,204,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Artocarpus Lacucha,Trees,1,1,0,1,5,25,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Dendrocalamus sciens,Bamboo,0,0,1,0,10,680,0,0,1,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Baccaurea ramiflora,Tree/Shrub,1,0,1,0,35,525,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Amomum villosum,Cardamom,1,0,0,1,50,1250,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Sinarundinaria microphylla,Bamboo,0,0,1,0,15,1020,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Syzygium cumini,Tree/Shrub,0,0,1,0,2,136,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Schleichera oleosa,Tree/Shrub,0,0,1,0,1,68,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Vespa sp.,Hornet,1,0,1,1,20,1200,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609077,Vespa sp.,Hornet,1,0,1,1,10,600,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60908,Xong-tai,Poulouangtai
609078,Flickingeria sp.,Herbs,1,0,0,0,20,300,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Sterculia lanceolata,Tree/Shrub,1,0,0,0,50,2150,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Polystictus xanthopus,Mushroom/Funghi,0,0,1,0,0.5,21.5,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Averrhoa bilimbi,Tree/Shrub,0,0,1,1,2,8,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Dendrobium fimbriatum,Orchids,1,0,0,0,20,300,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Arenga westerhoutii,Palm,1,0,0,0,50,350,0,0,0,0,1,1,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Auricularia polytricha,Mushroom/Funghi,0,0,1,0,2,86,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Worm of spondias cytherea,Worms,1,0,1,0,5,75,0,0,1,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Tinospora sinensis,Vines,0,0,0,1,1,15,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Piper interitum,Vines,0,0,1,0,1,43,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Piper sarmentosum,Vines,0,0,1,0,1,43,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Broussonetia papyrifera,Tree/Shrub,1,1,0,0,30,450,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Dendrobium sp.,Orchids,0,1,0,0,15,645,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Termitomyces indicus,Mushroom/Funghi,0,0,1,0,2,86,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Melientha suavis,Trees,0,0,1,0,1,43,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Baccaurea ramiflora,Tree/Shrub,0,0,1,0,3,129,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Musa acuminata,Herbs,0,0,1,0,2,86,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Shorea obtusa,Trees,1,0,0,0,50,250,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Sinarundinaria microphylla,Bamboo,1,0,1,0,10,430,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Alpinia galanga,Legume,1,0,1,0,3,129,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Schizophyllum commune,Mushroom/Funghi,0,0,1,0,5,215,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Amomum villosum,Cardamom,1,0,0,1,15,645,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Dendrocalamus sciens,Bamboo,0,0,1,0,10,430,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Amaranthus sp.,Herbs,0,0,1,0,1,43,1,1,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Thysanolaena latifolia,Grass,1,1,0,0,50,1000,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,NA,,0,0,1,0,0.5,21.5,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Dendrocalamus brandisii,Bamboo,0,0,0,0,0,0,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Termitomyces striatus,Mushroom/Funghi,0,0,1,0,7,301,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609078,Papilionanthe teres,Orchids,1,0,0,0,50,1250,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Phoupord
609080,Worm of spondias cytherea,Worms,0,1,1,0,3,15,0,0,1,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Clitocybe odora,Mushroom/Funghi,0,0,1,0,0.5,46,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Shorea obtusa,Trees,1,0,1,0,10,950,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Cantharellus sp.,Mushroom/Funghi,0,0,1,0,3,276,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Daemonorops jenkinsiana,Rattan,1,0,1,0,50,4600,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Russula ernetic,Mushroom/Funghi,0,0,1,0,6,552,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Persea kursii,Trees,0,0,0,0,0,0,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Vitex sp.,Tree/Shrub,0,0,0,1,3,30,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Rhus chinensis,Trees,0,0,1,0,0.5,46,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Schizostachyum blumei,Bamboo,1,0,1,0,5,75,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Baccaurea ramiflora,Tree/Shrub,0,0,1,0,2,184,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Broussonetia papyrifera,Tree/Shrub,1,0,1,0,40,2800,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Alpinia galanga,Legume,1,0,1,0,5,25,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Pseudoclitocybe cyathiformis,Mushroom/Funghi,0,0,1,0,3,276,0,0,1,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Cephalostachyum pergracile,Bamboo,0,0,1,0,2,184,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Stemona cochinchinensis,Vines,1,0,0,0,5,25,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Melientha suavis,Trees,0,0,1,0,2,184,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Clavaria sp.,Mushroom/Funghi,0,0,1,0,5,460,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Litsea sp.,Shrubs,0,0,0,1,5,50,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Boletus colossus,Mushroom/Funghi,0,0,1,0,2,184,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Schleichera oleosa,Tree/Shrub,0,0,1,0,10,920,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,NA,,0,0,1,0,3,276,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Moghania macrophylla,Shrubs,0,0,0,1,3,30,0,1,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Spondias pinnata,Trees,0,0,1,0,1,92,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Acampe papillosa,Orchids,1,0,0,0,5,250,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Termitomyces microcarpus,Mushroom/Funghi,0,0,1,0,0.5,7.5,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Arenga westerhoutii,Palm,1,0,1,0,50,750,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Clavaria sp.,Mushroom/Funghi,0,0,1,0,0.5,5,0,0,1,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Myriopteron extensum,Liana,0,0,0,1,2,10,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,NA,,0,0,1,0,5,460,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Tinospora sinensis,Vines,0,0,0,0,1,10,1,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Apis sp.,Bees,0,0,1,0,0.5,2.5,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,NA,,0,0,1,0,0.5,46,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Amanita citrine,Mushroom/Funghi,0,0,1,0,3,276,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Calamus viminalis,Peas,0,0,1,0,1,92,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Polystictus xanthopus,Mushroom/Funghi,0,0,1,0,0.5,46,0,0,0,0,0,1,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Dendrobium sp.,Orchids,0,0,0,0,0,0,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Sterculia lanceolata,Tree/Shrub,1,0,0,0,5,50,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Volvaria esculenta,Mushroom/Funghi,0,0,1,0,1,92,0,0,0,1,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
609080,Dendrobium fimbriatum,Orchids,0,0,0,0,5,250,1,0,0,0,0,0,6,Louangphabang,609,Chomphet,60909,Songnamhang,B. Vangsa
