Vil_Code,Vil_Name,Taxon,all,forest,riparian,bamboo,bushfallow,uplandfield,others,Contrl,perc_forest,perc_ripar,perc_bamb,perc_bushf,perc_uplf,perc_oth
612999,B. kuexsang,Bamboo,13500,1,3,0,3,0,0,7,14.2857142857143,42.8571428571429,0,42.8571428571429,0,0
612999,B. kuexsang,Legume,5400,0,0,0,1,0,0,1,0,0,0,100,0,0
612999,B. kuexsang,Herbs,3672,2,1,0,3,0,0,6,33.3333333333333,16.6666666666667,0,50,0,0
612999,B. kuexsang,Peas,3402,4,0,0,0,0,0,4,100,0,0,0,0,0
612999,B. kuexsang,Palm,2970,1,0,0,1,0,0,2,50,0,0,50,0,0
612999,B. kuexsang,Tree/Shrub,2916,3,0,0,3,0,0,6,50,0,0,50,0,0
612999,B. kuexsang,Trees,1836,4,0,0,2,0,0,6,66.6666666666667,0,0,33.3333333333333,0,0
612999,B. kuexsang,Shrubs,1647,0,0,0,3,0,0,3,0,0,0,100,0,0
612999,B. kuexsang,Grass,1620,0,0,0,1,0,0,1,0,0,0,100,0,0
612999,B. kuexsang,Mushroom/Funghi,1566,0,0,0,7,0,0,7,0,0,0,100,0,0
612999,B. kuexsang,Orchids,1550,4,0,0,0,0,0,4,100,0,0,0,0,0
612999,B. kuexsang,Vines,1296,2,2,0,1,0,0,5,40,40,0,20,0,0
612999,B. kuexsang,,1134,0,0,0,5,0,0,5,0,0,0,100,0,0
612999,B. kuexsang,Hornet,374,4,0,0,0,0,0,4,100,0,0,0,0,0
612999,B. kuexsang,Nettles,324,0,1,0,0,0,0,1,0,100,0,0,0,0
612999,B. kuexsang,Bees,144,1,0,0,0,0,0,1,100,0,0,0,0,0
612999,B. kuexsang,Cardamom,54,1,0,0,0,0,0,1,100,0,0,0,0,0
612999,B. kuexsang,Worms,54,0,1,0,0,0,0,1,0,100,0,0,0,0
612998,B. Houngsy,Tree/Shrub,6097,9,0,0,4,0,0,13,69.2307692307692,0,0,30.7692307692308,0,0
612998,B. Houngsy,Trees,1807,8,0,0,4,0,0,12,66.6666666666667,0,0,33.3333333333333,0,0
612998,B. Houngsy,Bamboo,1430,0,0,7,0,0,0,7,0,0,100,0,0,0
612998,B. Houngsy,Mushroom/Funghi,1365,1,0,0,8,0,0,9,11.1111111111111,0,0,88.8888888888889,0,0
612998,B. Houngsy,Grass,1300,0,0,0,1,0,0,1,0,0,0,100,0,0
612998,B. Houngsy,Palm,1157,3,0,0,0,0,0,3,100,0,0,0,0,0
612998,B. Houngsy,Shrubs,845,2,0,0,0,0,0,2,100,0,0,0,0,0
612998,B. Houngsy,Peas,650,0,0,0,1,0,0,1,0,0,0,100,0,0
612998,B. Houngsy,Herbs,455,3,0,0,4,0,0,7,42.8571428571429,0,0,57.1428571428571,0,0
612998,B. Houngsy,Cardamom,429,2,0,0,1,0,0,3,66.6666666666667,0,0,33.3333333333333,0,0
612998,B. Houngsy,Hornet,429,3,0,0,0,0,0,3,100,0,0,0,0,0
612998,B. Houngsy,Vines,260,3,0,0,1,0,0,4,75,0,0,25,0,0
612998,B. Houngsy,Orchids,231,4,0,0,1,0,0,5,80,0,0,20,0,0
612998,B. Houngsy,Legume,195,1,0,0,0,0,0,1,100,0,0,0,0,0
612998,B. Houngsy,Rattan,130,1,0,0,0,0,0,1,100,0,0,0,0,0
612998,B. Houngsy,Rose,130,0,0,0,1,0,0,1,0,0,0,100,0,0
612998,B. Houngsy,Worms,130,0,0,1,0,0,0,1,0,0,100,0,0,0
612998,B. Houngsy,,78,1,0,0,1,0,0,2,50,0,0,50,0,0
612998,B. Houngsy,Bees,52,0,0,0,2,0,0,2,0,0,0,100,0,0
612031,Khampom,Bamboo,20300,0,1,0,7,0,0,8,0,12.5,0,87.5,0,0
612031,Khampom,Palm,6090,0,0,0,2,0,0,2,0,0,0,100,0,0
612031,Khampom,Grass,2900,0,0,0,1,0,0,1,0,0,0,100,0,0
612031,Khampom,Peas,2900,1,0,0,0,0,0,1,100,0,0,0,0,0
612031,Khampom,Tree/Shrub,1740,0,1,0,0,0,0,1,0,100,0,0,0,0
612031,Khampom,Herbs,1508,1,1,0,1,0,0,3,33.3333333333333,33.3333333333333,0,33.3333333333333,0,0
612031,Khampom,Nettles,1160,0,0,0,0,0,1,1,0,0,0,0,0,100
612031,Khampom,Vines,638,0,2,0,1,0,0,3,0,66.6666666666667,0,33.3333333333333,0,0
612031,Khampom,Mushroom/Funghi,580,1,0,0,1,2,2,6,16.6666666666667,0,0,16.6666666666667,33.3333333333333,33.3333333333333
612031,Khampom,Legume,232,0,0,0,1,0,0,1,0,0,0,100,0,0
612031,Khampom,Cardamom,116,1,0,0,0,0,0,1,100,0,0,0,0,0
612031,Khampom,Orchids,116,0,1,0,0,0,0,1,0,100,0,0,0,0
612031,Khampom,Rose,58,0,1,0,0,0,0,1,0,100,0,0,0,0
612031,Khampom,Trees,58,1,0,0,0,0,0,1,100,0,0,0,0,0
612031,Khampom,Shrubs,29,0,0,0,1,0,0,1,0,0,0,100,0,0
612029,B. Sammeun,Bamboo,3255,7,0,0,0,0,0,7,100,0,0,0,0,0
612029,B. Sammeun,Grass,525,0,0,0,1,0,0,1,0,0,0,100,0,0
612029,B. Sammeun,Shrubs,420,0,0,0,1,0,0,1,0,0,0,100,0,0
612029,B. Sammeun,Cardamom,300,0,0,0,1,0,0,1,0,0,0,100,0,0
612029,B. Sammeun,Tree/Shrub,268,0,0,0,4,0,0,4,0,0,0,100,0,0
612029,B. Sammeun,Trees,210,0,0,0,3,0,0,3,0,0,0,100,0,0
612029,B. Sammeun,Orchids,200,0,0,0,2,0,0,2,0,0,0,100,0,0
612029,B. Sammeun,Worms,105,1,0,0,0,0,0,1,100,0,0,0,0,0
612029,B. Sammeun,Bees,42,0,0,0,1,0,0,1,0,0,0,100,0,0
612029,B. Sammeun,Hornet,42,0,0,0,1,0,0,1,0,0,0,100,0,0
612029,B. Sammeun,Mushroom/Funghi,42,0,0,0,8,0,0,8,0,0,0,100,0,0
612029,B. Sammeun,Palm,42,0,0,0,1,0,0,1,0,0,0,100,0,0
612029,B. Sammeun,Fern,0,0,0,0,1,0,0,1,0,0,0,100,0,0
612029,B. Sammeun,Herbs,0,0,0,0,4,0,0,4,0,0,0,100,0,0
612029,B. Sammeun,Peas,0,1,0,0,0,0,0,1,100,0,0,0,0,0
612029,B. Sammeun,Rattan,0,1,0,0,0,0,0,1,100,0,0,0,0,0
612029,B. Sammeun,Vines,0,1,0,0,0,0,0,1,100,0,0,0,0,0
612023,B. Phouyee,Bamboo,22400,3,0,0,9,0,0,12,25,0,0,75,0,0
612023,B. Phouyee,Tree/Shrub,17280,1,4,0,3,0,0,8,12.5,50,0,37.5,0,0
612023,B. Phouyee,Trees,6016,3,2,0,1,0,0,6,50,33.3333333333333,0,16.6666666666667,0,0
612023,B. Phouyee,Shrubs,4800,0,1,0,3,0,0,4,0,25,0,75,0,0
612023,B. Phouyee,Herbs,4224,1,4,0,0,0,0,5,20,80,0,0,0,0
612023,B. Phouyee,Vines,3392,1,0,0,1,0,0,2,50,0,0,50,0,0
612023,B. Phouyee,Mushroom/Funghi,2432,4,0,0,3,0,0,7,57.1428571428571,0,0,42.8571428571429,0,0
612023,B. Phouyee,Grass,1920,0,0,0,1,0,0,1,0,0,0,100,0,0
612023,B. Phouyee,,1728,5,0,0,1,0,0,6,83.3333333333333,0,0,16.6666666666667,0,0
612023,B. Phouyee,Palm,500,1,0,0,0,0,0,1,100,0,0,0,0,0
612023,B. Phouyee,Legume,400,0,0,0,1,0,0,1,0,0,0,100,0,0
612023,B. Phouyee,Cardamom,320,0,1,0,0,0,0,1,0,100,0,0,0,0
612023,B. Phouyee,Fern,320,0,1,0,0,0,0,1,0,100,0,0,0,0
612023,B. Phouyee,Peas,192,1,0,0,0,0,0,1,100,0,0,0,0,0
612011,B. Nasone,Bamboo,143540,12,0,0,0,0,0,12,100,0,0,0,0,0
612011,B. Nasone,Peas,14100,2,0,0,0,0,0,2,100,0,0,0,0,0
612011,B. Nasone,Herbs,11340,5,1,0,0,0,1,7,71.4285714285714,14.2857142857143,0,0,0,14.2857142857143
612011,B. Nasone,Tree/Shrub,7350,3,1,0,1,0,0,5,60,20,0,20,0,0
612011,B. Nasone,Grass,4200,0,0,0,1,0,0,1,0,0,0,100,0,0
612011,B. Nasone,Vines,1640,2,0,0,1,0,0,3,66.6666666666667,0,0,33.3333333333333,0,0
612011,B. Nasone,Shrubs,840,2,0,0,0,0,0,2,100,0,0,0,0,0
612011,B. Nasone,Legume,700,1,0,0,0,0,0,1,100,0,0,0,0,0
612011,B. Nasone,,680,3,0,0,0,0,0,3,100,0,0,0,0,0
612011,B. Nasone,Mushroom/Funghi,590,6,0,0,2,0,0,8,75,0,0,25,0,0
612011,B. Nasone,Cardamom,280,1,0,0,0,0,0,1,100,0,0,0,0,0
612011,B. Nasone,Trees,280,3,0,0,0,0,0,3,100,0,0,0,0,0
612011,B. Nasone,Palm,140,0,0,0,1,0,0,1,0,0,0,100,0,0
612011,B. Nasone,Orchids,10,1,0,0,0,0,0,1,100,0,0,0,0,0
612010,B. Namai,Bamboo,4200,1,5,0,1,0,0,7,14.2857142857143,71.4285714285714,0,14.2857142857143,0,0
612010,B. Namai,Palm,2500,0,0,0,1,0,0,1,0,0,0,100,0,0
612010,B. Namai,Grass,2100,0,0,0,1,0,0,1,0,0,0,100,0,0
612010,B. Namai,Vines,1056,2,0,0,0,0,0,2,100,0,0,0,0,0
612010,B. Namai,Mushroom/Funghi,986,9,0,0,0,0,0,9,100,0,0,0,0,0
612010,B. Namai,Tree/Shrub,712,0,2,0,0,0,0,2,0,100,0,0,0,0
612010,B. Namai,Herbs,560,0,1,0,0,0,0,1,0,100,0,0,0,0
612010,B. Namai,Cardamom,200,1,0,0,0,0,0,1,100,0,0,0,0,0
612010,B. Namai,Trees,168,1,0,0,0,0,0,1,100,0,0,0,0,0
612010,B. Namai,Peas,112,1,0,0,0,0,0,1,100,0,0,0,0,0
612010,B. Namai,Shrubs,106,0,1,0,1,0,0,2,0,50,0,50,0,0
612010,B. Namai,Orchids,25,1,0,0,0,0,0,1,100,0,0,0,0,0
612010,B. Namai,Legume,20,1,0,0,0,0,0,1,100,0,0,0,0,0
612010,B. Namai,,15,1,0,0,0,0,0,1,100,0,0,0,0,0
612007,B. Vungpan,Tree/Shrub,3450,0,0,0,3,0,0,3,0,0,0,100,0,0
612007,B. Vungpan,Legume,3350,0,0,0,1,0,0,1,0,0,0,100,0,0
612007,B. Vungpan,Cardamom,1340,0,0,0,1,0,0,1,0,0,0,100,0,0
612007,B. Vungpan,Grass,1340,0,0,0,1,0,0,1,0,0,0,100,0,0
612007,B. Vungpan,Bamboo,895,1,0,0,6,0,0,7,14.2857142857143,0,0,85.7142857142857,0,0
612007,B. Vungpan,Vines,670,0,0,0,2,0,1,3,0,0,0,66.6666666666667,0,33.3333333333333
612007,B. Vungpan,Worms,670,1,0,1,0,0,0,2,50,0,50,0,0,0
612007,B. Vungpan,Bees,335,1,0,0,0,1,0,2,50,0,0,0,50,0
612007,B. Vungpan,Palm,335,0,0,0,1,0,0,1,0,0,0,100,0,0
612007,B. Vungpan,Mushroom/Funghi,100,1,0,0,0,0,5,6,16.6666666666667,0,0,0,0,83.3333333333333
612007,B. Vungpan,Herbs,0,2,0,0,0,1,1,4,50,0,0,0,25,25
612007,B. Vungpan,Hornet,0,0,1,0,0,0,0,1,0,100,0,0,0,0
612007,B. Vungpan,Peas,0,0,0,0,1,0,0,1,0,0,0,100,0,0
612007,B. Vungpan,Trees,0,0,0,0,2,0,0,2,0,0,0,100,0,0
612004,B. Kang,Bamboo,12033,8,1,2,2,0,0,13,61.5384615384615,7.69230769230769,15.3846153846154,15.3846153846154,0,0
612004,B. Kang,Tree/Shrub,882,1,0,0,3,0,0,4,25,0,0,75,0,0
612004,B. Kang,Mushroom/Funghi,693,0,0,0,4,0,0,4,0,0,0,100,0,0
612004,B. Kang,Grass,630,1,0,0,0,0,0,1,100,0,0,0,0,0
612004,B. Kang,Vines,526,0,0,0,2,0,0,2,0,0,0,100,0,0
612004,B. Kang,Shrubs,504,2,0,0,1,0,0,3,66.6666666666667,0,0,33.3333333333333,0,0
612004,B. Kang,Legume,315,0,0,0,1,0,0,1,0,0,0,100,0,0
612004,B. Kang,Palm,315,2,0,0,0,0,0,2,100,0,0,0,0,0
612004,B. Kang,Peas,315,1,0,0,0,0,0,1,100,0,0,0,0,0
612004,B. Kang,Herbs,252,2,0,0,0,0,0,2,100,0,0,0,0,0
612004,B. Kang,Trees,252,2,1,0,1,0,0,4,50,25,0,25,0,0
612004,B. Kang,,189,1,0,0,1,0,0,2,50,0,0,50,0,0
612004,B. Kang,Cardamom,126,0,1,0,0,0,0,1,0,100,0,0,0,0
612004,B. Kang,Orchids,100,0,0,0,1,0,0,1,0,0,0,100,0,0
612004,B. Kang,Bees,10,1,0,0,0,0,0,1,100,0,0,0,0,0
612004,B. Kang,Hornet,0,1,0,0,0,0,0,1,100,0,0,0,0,0
612003,B. Done,Bamboo,6210,1,0,0,3,0,0,4,25,0,0,75,0,0
612003,B. Done,,2700,1,0,0,0,0,0,1,100,0,0,0,0,0
612003,B. Done,Tree/Shrub,1021,4,0,0,6,0,0,10,40,0,0,60,0,0
612003,B. Done,Orchids,864,4,0,0,0,0,0,4,100,0,0,0,0,0
612003,B. Done,Trees,821,4,0,0,3,0,0,7,57.1428571428571,0,0,42.8571428571429,0,0
612003,B. Done,Mushroom/Funghi,810,0,0,0,9,0,0,9,0,0,0,100,0,0
612003,B. Done,Shrubs,702,3,0,0,0,0,0,3,100,0,0,0,0,0
612003,B. Done,Vines,646,1,0,0,4,0,0,5,20,0,0,80,0,0
612003,B. Done,Hornet,513,5,0,0,0,0,0,5,100,0,0,0,0,0
612003,B. Done,Cardamom,459,3,0,0,0,0,0,3,100,0,0,0,0,0
612003,B. Done,Herbs,459,2,1,0,1,0,0,4,50,25,0,25,0,0
612003,B. Done,Grass,270,0,0,0,1,0,0,1,0,0,0,100,0,0
612003,B. Done,Peas,108,1,0,0,0,0,0,1,100,0,0,0,0,0
612003,B. Done,Legume,100,1,0,0,0,0,0,1,100,0,0,0,0,0
612003,B. Done,Bees,54,1,0,0,0,0,0,1,100,0,0,0,0,0
612003,B. Done,Worms,40,1,0,0,0,0,0,1,100,0,0,0,0,0
612001,B. Vungxieng,Bamboo,7600,3,1,0,2,0,0,6,50,16.6666666666667,0,33.3333333333333,0,0
612001,B. Vungxieng,Tree/Shrub,3240,3,0,0,0,0,0,3,100,0,0,0,0,0
612001,B. Vungxieng,Trees,2240,2,0,0,1,0,0,3,66.6666666666667,0,0,33.3333333333333,0,0
612001,B. Vungxieng,Vines,2080,1,0,0,1,0,0,2,50,0,0,50,0,0
612001,B. Vungxieng,Legume,2000,1,0,0,0,0,0,1,100,0,0,0,0,0
612001,B. Vungxieng,Cardamom,800,1,0,0,0,0,0,1,100,0,0,0,0,0
612001,B. Vungxieng,Grass,800,0,0,0,1,0,0,1,0,0,0,100,0,0
612001,B. Vungxieng,Mushroom/Funghi,770,1,1,0,9,0,0,11,9.09090909090909,9.09090909090909,0,81.8181818181818,0,0
612001,B. Vungxieng,Herbs,600,0,0,0,1,0,0,1,0,0,0,100,0,0
612001,B. Vungxieng,Peas,400,2,0,0,0,0,0,2,100,0,0,0,0,0
612001,B. Vungxieng,Rattan,400,1,0,0,0,0,0,1,100,0,0,0,0,0
611058,B. Namchao,Bamboo,8515,3,0,1,0,0,0,4,75,0,25,0,0,0
611058,B. Namchao,Orchids,4050,6,0,0,0,0,0,6,100,0,0,0,0,0
611058,B. Namchao,Herbs,2905,2,0,0,1,0,0,3,66.6666666666667,0,0,33.3333333333333,0,0
611058,B. Namchao,Grass,2100,0,0,0,1,0,0,1,0,0,0,100,0,0
611058,B. Namchao,Tree/Shrub,1220,3,0,0,1,0,0,4,75,0,0,25,0,0
611058,B. Namchao,Trees,1068,6,0,0,0,0,0,6,100,0,0,0,0,0
611058,B. Namchao,Worms,1000,0,0,1,0,0,0,1,0,0,100,0,0,0
611058,B. Namchao,Mushroom/Funghi,590,8,0,0,0,0,0,8,100,0,0,0,0,0
611058,B. Namchao,Vines,180,3,0,0,0,0,0,3,100,0,0,0,0,0
611058,B. Namchao,,90,2,0,0,0,0,0,2,100,0,0,0,0,0
611058,B. Namchao,Cardamom,0,1,0,0,0,0,0,1,100,0,0,0,0,0
611058,B. Namchao,Liana,0,1,0,0,0,0,0,1,100,0,0,0,0,0
611058,B. Namchao,Peas,0,2,0,0,0,0,0,2,100,0,0,0,0,0
611055,B. Viengsamai,Bamboo,2287,4,0,0,0,0,0,4,100,0,0,0,0,0
611055,B. Viengsamai,Grass,2040,1,0,0,0,0,0,1,100,0,0,0,0,0
611055,B. Viengsamai,Tree/Shrub,1785,3,0,0,0,0,0,3,100,0,0,0,0,0
611055,B. Viengsamai,Mushroom/Funghi,1318,13,0,1,1,0,1,16,81.25,0,6.25,6.25,0,6.25
611055,B. Viengsamai,Orchids,1100,3,0,0,0,0,0,3,100,0,0,0,0,0
611055,B. Viengsamai,Herbs,833,3,0,0,0,0,0,3,100,0,0,0,0,0
611055,B. Viengsamai,Peas,510,2,0,0,0,0,0,2,100,0,0,0,0,0
611055,B. Viengsamai,Trees,408,3,0,0,0,0,0,3,100,0,0,0,0,0
611055,B. Viengsamai,Cardamom,300,1,0,0,0,0,0,1,100,0,0,0,0,0
611055,B. Viengsamai,Legume,240,1,0,0,0,0,0,1,100,0,0,0,0,0
611055,B. Viengsamai,Vines,204,2,0,0,0,0,0,2,100,0,0,0,0,0
611055,B. Viengsamai,Fern,153,1,0,0,0,0,0,1,100,0,0,0,0,0
611055,B. Viengsamai,Palm,100,1,0,0,0,0,0,1,100,0,0,0,0,0
611055,B. Viengsamai,,51,1,0,0,0,0,0,1,100,0,0,0,0,0
611055,B. Viengsamai,Worms,0,0,0,0,0,0,1,1,0,0,0,0,0,100
611024,B. Nakeun,Orchids,4140,1,0,0,0,0,2,3,33.3333333333333,0,0,0,0,66.6666666666667
611024,B. Nakeun,Bamboo,2760,0,0,4,0,0,0,4,0,0,100,0,0,0
611024,B. Nakeun,Tree/Shrub,940,2,0,0,0,0,0,2,100,0,0,0,0,0
611024,B. Nakeun,Mushroom/Funghi,664,11,0,0,1,0,4,16,68.75,0,0,6.25,0,25
611024,B. Nakeun,Grass,460,1,0,0,0,0,0,1,100,0,0,0,0,0
611024,B. Nakeun,,199,0,0,0,1,0,1,2,0,0,0,50,0,50
611024,B. Nakeun,Fern,92,0,0,0,1,0,0,1,0,0,0,100,0,0
611024,B. Nakeun,Trees,65,3,0,0,0,0,0,3,100,0,0,0,0,0
611024,B. Nakeun,Vines,46,1,0,0,0,0,0,1,100,0,0,0,0,0
611024,B. Nakeun,Cardamom,0,1,0,0,0,0,0,1,100,0,0,0,0,0
611024,B. Nakeun,Herbs,0,1,0,0,0,0,0,1,100,0,0,0,0,0
609999,,Palm,11716,2,0,0,0,0,0,2,100,0,0,0,0,0
609999,,Bamboo,2475,5,0,1,2,0,0,8,62.5,0,12.5,25,0,0
609999,,Vines,822,2,1,0,1,0,0,4,50,25,0,25,0,0
609999,,Grass,490,0,0,0,2,0,0,2,0,0,0,100,0,0
609999,,Cardamom,290,0,1,0,0,0,0,1,0,100,0,0,0,0
609999,,Rattan,290,0,1,0,0,0,0,1,0,100,0,0,0,0
609999,,Trees,290,4,0,0,0,0,0,4,100,0,0,0,0,0
609999,,Mushroom/Funghi,222.5,4,1,0,0,1,3,9,44.4444444444444,11.1111111111111,0,0,11.1111111111111,33.3333333333333
609999,,Peas,141,0,3,0,0,0,0,3,0,100,0,0,0,0
609999,,Herbs,29,0,0,0,0,1,0,1,0,0,0,0,100,0
609999,,Bees,0,2,1,0,0,0,0,3,66.6666666666667,33.3333333333333,0,0,0,0
609999,,Legume,0,1,0,0,0,0,0,1,100,0,0,0,0,0
609999,,Liana,0,0,1,0,0,0,0,1,0,100,0,0,0,0
609999,,Orchids,0,3,0,0,0,0,0,3,100,0,0,0,0,0
609999,,Tree/Shrub,0,3,0,0,1,0,0,4,75,0,0,25,0,0
609099,B. Tardlae,Mushroom/Funghi,5599,12,0,1,2,0,0,15,80,0,6.66666666666667,13.3333333333333,0,0
609099,B. Tardlae,Palm,4760,1,1,0,1,0,0,3,33.3333333333333,33.3333333333333,0,33.3333333333333,0,0
609099,B. Tardlae,Grass,3800,0,0,0,1,0,0,1,0,0,0,100,0,0
609099,B. Tardlae,Orchids,2350,6,0,0,0,0,0,6,100,0,0,0,0,0
609099,B. Tardlae,Rattan,1900,1,0,0,0,0,0,1,100,0,0,0,0,0
609099,B. Tardlae,Trees,1701,5,0,0,3,0,0,8,62.5,0,0,37.5,0,0
609099,B. Tardlae,Tree/Shrub,1510,0,0,0,3,0,0,3,0,0,0,100,0,0
609099,B. Tardlae,Bamboo,1055,4,2,0,0,0,0,6,66.6666666666667,33.3333333333333,0,0,0,0
609099,B. Tardlae,Vines,690,1,1,0,1,0,0,3,33.3333333333333,33.3333333333333,0,33.3333333333333,0,0
609099,B. Tardlae,Herbs,530,1,1,0,1,0,0,3,33.3333333333333,33.3333333333333,0,33.3333333333333,0,0
609099,B. Tardlae,Shrubs,500,2,0,0,0,0,0,2,100,0,0,0,0,0
609099,B. Tardlae,Hornet,470,5,0,0,0,0,0,5,100,0,0,0,0,0
609099,B. Tardlae,Cardamom,300,1,0,0,0,0,0,1,100,0,0,0,0,0
609099,B. Tardlae,Legume,300,1,0,0,0,0,0,1,100,0,0,0,0,0
609099,B. Tardlae,Bees,275,2,0,0,0,0,0,2,100,0,0,0,0,0
609099,B. Tardlae,,100,0,0,0,1,0,0,1,0,0,0,100,0,0
609098,B. Houypong,Mushroom/Funghi,9751,10,0,1,10,0,0,21,47.6190476190476,0,4.76190476190476,47.6190476190476,0,0
609098,B. Houypong,Bamboo,8810,2,0,1,0,0,0,3,66.6666666666667,0,33.3333333333333,0,0,0
609098,B. Houypong,Orchids,2815,8,0,0,0,0,0,8,100,0,0,0,0,0
609098,B. Houypong,Trees,2726.5,5,1,0,2,0,0,8,62.5,12.5,0,25,0,0
609098,B. Houypong,Worms,1826.5,1,0,1,0,0,0,2,50,0,50,0,0,0
609098,B. Houypong,Herbs,890,2,0,0,3,0,0,5,40,0,0,60,0,0
609098,B. Houypong,Tree/Shrub,458.9,5,0,0,3,0,0,8,62.5,0,0,37.5,0,0
609098,B. Houypong,Aroids,400,0,0,0,1,0,0,1,0,0,0,100,0,0
609098,B. Houypong,Hornet,357.5,5,0,0,4,0,0,9,55.5555555555556,0,0,44.4444444444444,0,0
609098,B. Houypong,Bees,200,2,0,0,0,0,0,2,100,0,0,0,0,0
609098,B. Houypong,Legume,181,2,0,0,0,0,0,2,100,0,0,0,0,0
609098,B. Houypong,Fern,80,0,0,0,1,0,0,1,0,0,0,100,0,0
609098,B. Houypong,Vines,46.5,2,1,0,1,0,0,4,50,25,0,25,0,0
609098,B. Houypong,Shrubs,30,1,0,0,1,0,0,2,50,0,0,50,0,0
609098,B. Houypong,,24,0,0,0,2,0,0,2,0,0,0,100,0,0
609098,B. Houypong,Palm,24,1,0,0,0,0,0,1,100,0,0,0,0,0
609098,B. Houypong,Grass,15,1,0,0,0,0,0,1,100,0,0,0,0,0
609097,B. Pakkon,Mushroom/Funghi,8448,9,0,0,6,0,2,17,52.9411764705882,0,0,35.2941176470588,0,11.7647058823529
609097,B. Pakkon,Trees,7920,7,0,0,3,0,0,10,70,0,0,30,0,0
609097,B. Pakkon,Tree/Shrub,5488,2,0,0,3,0,0,5,40,0,0,60,0,0
609097,B. Pakkon,Bamboo,3024,1,0,5,0,0,0,6,16.6666666666667,0,83.3333333333333,0,0,0
609097,B. Pakkon,Herbs,1824,0,2,0,5,0,0,7,0,28.5714285714286,0,71.4285714285714,0,0
609097,B. Pakkon,Grass,1440,0,0,0,1,0,0,1,0,0,0,100,0,0
609097,B. Pakkon,,1261,5,0,0,2,0,0,7,71.4285714285714,0,0,28.5714285714286,0,0
609097,B. Pakkon,Vines,816,1,1,0,2,0,0,4,25,25,0,50,0,0
609097,B. Pakkon,Palm,528,2,0,0,0,0,0,2,100,0,0,0,0,0
609097,B. Pakkon,Peas,480,1,0,0,0,0,0,1,100,0,0,0,0,0
609097,B. Pakkon,Legume,144,0,1,0,1,0,0,2,0,50,0,50,0,0
609097,B. Pakkon,Orchids,100,4,0,0,0,0,0,4,100,0,0,0,0,0
609097,B. Pakkon,Shrubs,48,1,0,0,0,0,0,1,100,0,0,0,0,0
609096,B. Phoumieng,Palm,3300,1,0,0,0,0,0,1,100,0,0,0,0,0
609096,B. Phoumieng,Vines,1122,1,0,0,1,0,0,2,50,0,0,50,0,0
609096,B. Phoumieng,Cardamom,1100,0,1,0,0,0,0,1,0,100,0,0,0,0
609096,B. Phoumieng,Tree/Shrub,1100,0,1,0,2,0,0,3,0,33.3333333333333,0,66.6666666666667,0,0
609096,B. Phoumieng,Mushroom/Funghi,1034,6,0,0,3,0,0,9,66.6666666666667,0,0,33.3333333333333,0,0
609096,B. Phoumieng,Grass,660,0,0,0,1,0,0,1,0,0,0,100,0,0
609096,B. Phoumieng,Bamboo,550,0,0,0,5,0,0,5,0,0,0,100,0,0
609096,B. Phoumieng,Worms,110,0,0,0,1,0,0,1,0,0,0,100,0,0
609096,B. Phoumieng,Peas,66,1,0,0,0,0,0,1,100,0,0,0,0,0
609096,B. Phoumieng,Orchids,0,2,0,0,0,0,0,2,100,0,0,0,0,0
609096,B. Phoumieng,Shrubs,0,1,0,0,0,0,0,1,100,0,0,0,0,0
609096,B. Phoumieng,Trees,0,1,0,0,1,0,0,2,50,0,0,50,0,0
609095,B. Kiewthang,Vines,62000,1,0,0,0,0,0,1,100,0,0,0,0,0
609095,B. Kiewthang,Orchids,32861.5,7,1,0,0,0,0,8,87.5,12.5,0,0,0,0
609095,B. Kiewthang,Palm,31124,1,1,0,0,0,0,2,50,50,0,0,0,0
609095,B. Kiewthang,Mushroom/Funghi,15386,10,0,0,1,0,2,13,76.9230769230769,0,0,7.69230769230769,0,15.3846153846154
609095,B. Kiewthang,Herbs,12400,2,0,0,0,0,0,2,100,0,0,0,0,0
609095,B. Kiewthang,Bamboo,8060,0,0,0,3,0,0,3,0,0,0,100,0,0
609095,B. Kiewthang,Grass,6200,0,0,0,2,0,0,2,0,0,0,100,0,0
609095,B. Kiewthang,Legume,1550,2,0,0,0,0,0,2,100,0,0,0,0,0
609095,B. Kiewthang,Peas,1240,2,1,0,0,0,0,3,66.6666666666667,33.3333333333333,0,0,0,0
609095,B. Kiewthang,,930,1,0,0,2,0,0,3,33.3333333333333,0,0,66.6666666666667,0,0
609095,B. Kiewthang,Bees,744,3,0,0,0,0,0,3,100,0,0,0,0,0
609095,B. Kiewthang,Cardamom,620,0,1,0,0,0,0,1,0,100,0,0,0,0
609095,B. Kiewthang,Ginger,620,1,0,0,0,0,0,1,100,0,0,0,0,0
609095,B. Kiewthang,Tree/Shrub,620,0,3,0,0,0,0,3,0,100,0,0,0,0
609095,B. Kiewthang,Rattan,310,0,1,0,0,0,0,1,0,100,0,0,0,0
609095,B. Kiewthang,Hornet,0,2,0,0,0,0,0,2,100,0,0,0,0,0
609095,B. Kiewthang,Trees,0,0,1,0,0,0,0,1,0,100,0,0,0,0
609094,Samphanxai,Grass,31000,0,0,0,1,0,0,1,0,0,0,100,0,0
609094,Samphanxai,Palm,13020,2,0,0,0,0,0,2,100,0,0,0,0,0
609094,Samphanxai,Bamboo,7730,4,3,0,0,0,0,7,57.1428571428571,42.8571428571429,0,0,0,0
609094,Samphanxai,Rattan,3348,2,1,0,1,0,0,4,50,25,0,25,0,0
