ID,Scientific_Name_Cleaned,Scientific_Genus,Scientific_Genus_GB,Vil_Code,sell,use,food,medicine,CHECK,Qty_sell,Qty_use,Qty_food,Qty_med,Inc_sell,Inc_use,Inc_food,Inc_medicine,No_HH,Unit,Qty_p_HH,Qty,PPU_LAK,PPU_USD,Income_USD,Time_Travel,Status_en,Status_rel,Status_abs,Reason_en,Forest,Riparian,bamboo,bush_fallow,upland_field,others,CHECK_2,Qty_For,Qty_Rip,Qty_Bam,Qty_Bfa,Qty_UpF,Qty_Oth,Inc_For,Inc_Rip,Inc_Bam,Inc_Bfa,Inc_UpF,Inc_Oth,For_sell_inc,For_use_inc,For_food_inc,For_med_inc,Rip_sell_inc,Rip_use_inc,Rip_food_inc,Rip_med_inc,bam_sell_inc,Bam_use_inc,Bam_food_inc,Bam_med_inc,Bfa_sell_inc,Bfa_use_inc,Bfa_food_inc,Bfa_med_inc,UpF_sell_inc,UpF_use_inc,UpF_food_inc,UpF_med_inc,Oth_sell_inc,Oth_use_inc,Oth_food_inc,Oth_med_inc
6731,Centella asiatica,Centella,Herbs,708065,1,0,1,0,2,430,0,430,0,537.5,0,537.5,0,43,????,20,860,10000,1.25,1075,90,Decrease,10,-10,NA,0,0,0,1,0,0,1,0,0,0,860,0,0,0,0,0,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.5,0,537.5,0,0,0,0,0,0,0,0,0
6798,Centella asiatica,Centella,Herbs,708055,0,0,1,0,1,0,0,45,0,0,0,5.625,0,45,????,1,45,1000,0.125,5.625,30,Stable,20,20,NA,0,0,0,1,0,0,1,0,0,0,45,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0
7320,Centella asiatica,Centella,Herbs,906019,1,0,1,0,2,360,0,360,0,45,0,45,0,144,????????,5,720,1000,0.125,90,40,Increase,20,20,NA,0,1,0,0,0,0,1,0,720,0,0,0,0,0,90,0,0,0,0,0,0,0,0,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7792,Centella asiatica,Centella,Herbs,1105160,0,0,0,0,0,0,0,0,0,0,0,0,0,57,????,3,171,100,0.0125,2.1375,30,Stable,0,0,NA,1,1,0,0,0,1,3,57,57,0,0,0,57,0.7,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7824,Centella asiatica,Centella,Herbs,1105116,0,0,0,0,0,0,0,0,0,0,0,0,0,60,????,8,480,3000,0.375,180,30,Increase,0,0,NA,1,1,0,0,0,1,3,160,160,0,0,0,160,60,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7862,Centella asiatica,Centella,Herbs,1105077,0,0,0,0,0,0,0,0,0,0,0,0,0,159,????,3,477,30000,3.75,1788.75,120,Decrease,10,-10,NA,1,1,0,0,0,1,3,159,159,0,0,0,159,596.3,596.3,0,0,0,596.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7883,Centella asiatica,Centella,Herbs,1105119,0,0,0,0,0,0,0,0,0,0,0,0,0,391,????,3,1173,100,0.0125,14.6625,30,Stable,0,0,NA,1,1,0,0,0,1,3,391,391,0,0,0,391,4.9,4.9,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7915,Centella asiatica,Centella,Herbs,1105117,0,0,0,0,0,0,0,0,0,0,0,0,0,158,????,2,316,3000,0.375,118.5,30,Decrease,0,0,NA,1,1,1,0,0,0,3,105.3,105.3,105.3,0,0,0,39.5,39.5,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7973,Centella asiatica,Centella,Herbs,907051,0,0,1,0,1,0,0,80,0,0,0,0,0,40,kg,2,80,0,0,0,20,NA,10,10,NA,1,1,0,0,0,1,3,26.7,26.7,0,0,0,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7994,Centella asiatica,Centella,Herbs,907052,0,1,0,1,2,0,30,0,30,0,18.75,0,18.75,60,kg,1,60,5000,0.625,37.5,20,NA,20,20,NA,1,1,0,0,0,1,3,20,20,0,0,0,20,12.5,12.5,0,0,0,12.5,0,6.25,0,6.25,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25
8002,Centella asiatica,Centella,Herbs,907053,0,0,1,0,1,0,0,150,0,0,0,0,0,50,kg,3,150,0,0,0,60,NA,10,10,NA,1,1,0,0,0,0,2,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8021,Centella asiatica,Centella,Herbs,907049,0,0,1,0,1,0,0,50,0,0,0,0,0,25,kg,2,50,0,0,0,30,NA,60,60,NA,1,1,0,0,0,1,3,16.7,16.7,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8074,Centella asiatica,Centella,Herbs,907041,0,0,1,0,1,0,0,80,0,0,0,0,0,40,kg,2,80,0,0,0,20,NA,10,10,NA,1,1,0,0,0,0,2,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8098,Centella asiatica,Centella,Herbs,904040,0,0,1,0,1,0,0,33,0,0,0,0,0,33,kg,1,33,0,0,0,60,NA,,NA,NA,1,1,0,0,0,1,3,11,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8156,Centella asiatica,Centella,Herbs,904042,0,0,1,0,1,0,0,72,0,0,0,0,0,36,kg,2,72,0,0,0,60,NA,10,10,NA,1,1,0,0,0,1,3,24,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8196,Centella asiatica,Centella,Herbs,904995,0,0,1,0,1,0,0,0,0,0,0,0,0,87,kg,0,0,0,0,0,60,NA,,NA,NA,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8261,Centella asiatica,Centella,Herbs,904041,1,0,1,0,2,79,0,79,0,0,0,0,0,79,kg,2,158,0,0,0,10,NA,10,10,NA,1,1,0,0,0,1,3,52.7,52.7,0,0,0,52.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8849,Centella asiatica,Centella,Herbs,902072,0,0,1,0,1,0,0,205,0,0,0,0,0,41,NA,5,205,0,0,0,180,NA,,NA,NA,1,1,0,0,0,0,2,102.5,102.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9122,Centella asiatica,Centella,Herbs,207002,1,0,1,1,3,16.7,0,16.7,16.7,2.0875,0,2.0875,2.0875,100,kg,0.5,50,1000,0.125,6.25,20,NA,40,40,NA,1,1,0,0,0,1,3,16.7,16.7,0,0,0,16.7,2.1,2.1,0,0,0,2.1,0.7,0,0.7,0.7,0.7,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.7,0.7
9174,Centella asiatica,Centella,Herbs,207003,1,0,1,0,2,75,0,75,0,9.375,0,9.375,0,50,kg,3,150,1000,0.125,18.75,150,NA,20,20,NA,1,1,0,0,0,0,2,75,75,0,0,0,0,9.4,9.4,0,0,0,0,4.7,0,4.7,0,4.7,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9241,Centella asiatica,Centella,Herbs,207056,0,0,1,0,1,0,0,24.6,0,0,0,0,0,82,kg,0.3,24.6,0,0,0,30,NA,70,70,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9305,Centella asiatica,Centella,Herbs,207008,0,0,1,0,1,0,0,40,0,0,0,0,0,40,kg,1,40,0,0,0,30,NA,50,50,NA,1,1,0,0,0,1,3,13.3,13.3,0,0,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9329,Centella asiatica,Centella,Herbs,608061,0,0,1,1,2,0,0,36.8,36.8,0,0,0,0,49,????,1.5,73.5,0,0,0,0,NA,20,20,NA,1,1,0,0,0,0,2,36.8,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9428,Centella asiatica,Centella,Herbs,605053,0,0,1,0,1,0,0,600,0,0,0,0,0,200,NA,3,600,0,0,0,30,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9498,Centella asiatica,Centella,Herbs,605057,0,0,1,0,1,0,0,1980,0,0,0,0,0,132,kg,15,1980,0,0,0,10,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9615,Centella asiatica,Centella,Herbs,605047,1,0,1,0,2,1230,0,1230,0,1537.5,0,1537.5,0,246,kg,10,2460,10000,1.25,3075,30,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9651,Centella asiatica,Centella,Herbs,605045,0,0,1,0,1,0,0,1880,0,0,0,0,0,188,kg,10,1880,0,0,0,30,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9715,Centella asiatica,Centella,Herbs,605034,0,0,1,0,1,0,0,295,0,0,0,0,0,59,kg,5,295,0,0,0,20,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9796,Centella asiatica,Centella,Herbs,605046,0,0,1,0,1,0,0,660,0,0,0,0,0,132,kg,5,660,0,0,0,60,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9873,Centella asiatica,Centella,Herbs,701150,1,0,1,1,3,461.7,0,461.7,461.7,115.425,0,115.425,115.425,277,kg,5,1385,2000,0.25,346.25,10,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9914,Centella asiatica,Centella,Herbs,701138,0,0,1,0,1,0,0,12,0,0,0,3,0,4,kg,3,12,2000,0.25,3,5,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9934,Centella asiatica,Centella,Herbs,701142,1,0,1,1,3,366.7,0,366.7,366.7,229.1875,0,229.1875,229.1875,110,kg,10,1100,5000,0.625,687.5,120,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11093,Centella asiatica,Centella,Herbs,1309013,1,0,1,0,2,2500,0,2500,0,937.5,0,937.5,0,50,kg,100,5000,3000,0.375,1875,30,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11140,Centella asiatica,Centella,Herbs,1309112,1,0,1,1,3,2333.3,0,2333.3,2333.3,4374.9375,0,4374.9375,4374.9375,100,kg,70,7000,15000,1.875,13125,20,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11208,Centella asiatica,Centella,Herbs,1309091,1,0,1,0,2,840,0,840,0,630,0,630,0,56,kg,30,1680,6000,0.75,1260,20,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11300,Centella asiatica,Centella,Herbs,605031,1,0,1,0,2,197.5,0,197.5,0,74.0625,0,74.0625,0,79,Kg,5,395,3000,0.375,148.125,30,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11398,Centella asiatica,Centella,Herbs,605015,0,0,1,0,1,0,0,84,0,0,0,0,0,42,Kg,2,84,0,0,0,60,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11429,Centella asiatica,Centella,Herbs,605024,0,0,1,0,1,0,0,700,0,0,0,175,0,140,Kg,5,700,2000,0.25,175,30,NA,40,40,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11478,Centella asiatica,Centella,Herbs,605025,0,0,1,0,1,0,0,456,0,0,0,0,0,152,Kg,3,456,0,0,0,20,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11542,Centella asiatica,Centella,Herbs,605021,0,0,1,0,1,0,0,127,0,0,0,0,0,127,Kg,1,127,0,0,0,60,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11603,Centella asiatica,Centella,Herbs,605012,0,0,1,0,1,0,0,136,0,0,0,0,0,68,Kg,2,136,0,0,0,60,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11640,Centella asiatica,Centella,Herbs,605023,1,0,1,0,2,260,0,260,0,32.5,0,32.5,0,104,Kg,5,520,1000,0.125,65,20,NA,50,50,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11696,Centella asiatica,Centella,Herbs,605002,0,0,1,0,1,0,0,58,0,0,0,0,0,58,Kg,1,58,0,0,0,90,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11697,Centella asiatica,Centella,Herbs,605002,0,0,1,0,1,0,0,58,0,0,0,0,0,58,Kg,1,58,0,0,0,90,NA,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7258,Asclepias curassavica L.,Asclepias,Herbs,906017,0,1,0,1,2,0,7.5,0,7.5,0,0,0,0,5,????,3,15,0,0,0,40,Decrease,80,-80,NA,1,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7549,Asclepias curassavica L.,Asclepias,Herbs,906032,0,1,0,1,2,0,7.5,0,7.5,0,23.4375,0,23.4375,5,????,3,15,25000,3.125,46.875,20,Decrease,80,-80,NA,1,0,0,0,0,0,1,15,0,0,0,0,0,46.9,0,0,0,0,0,0,23.45,0,23.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7577,Asclepias curassavica L.,Asclepias,Herbs,906016,0,1,0,1,2,0,7.5,0,7.5,0,0,0,0,5,????,3,15,0,0,0,40,Decrease,80,-80,NA,1,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7617,Asclepias curassavica L.,Asclepias,Herbs,906039,0,1,0,1,2,0,7.5,0,7.5,0,0,0,0,5,????,3,15,0,0,0,30,Decrease,80,-80,NA,1,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,Apiaceae sp.,Apiaceae,Herbs,608035,0,0,1,0,1,0,0,101,0,0,0,0,0,101,????,1,101,0,0,0,0,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,Apiaceae sp.,Apiaceae,Herbs,906005,0,0,1,0,1,0,0,40,0,0,0,0,0,80,????,0.5,40,0,0,0,20,Stable,0,0,NA,0,1,0,0,0,0,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5199,Apiaceae sp.,Apiaceae,Herbs,906009,0,0,1,0,1,0,0,9,0,0,0,0,0,90,????,0.1,9,0,0,0,40,Stable,0,0,NA,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5324,Apiaceae sp.,Apiaceae,Herbs,906013,1,0,0,1,2,50,0,0,50,18.75,0,0,18.75,20,????,5,100,3000,0.375,37.5,0,Stable,0,0,NA,1,0,0,0,0,0,1,100,0,0,0,0,0,37.5,0,0,0,0,0,18.75,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5133,Andrographis sp.,Andrographis,Herbs,906009,0,0,0,1,1,0,0,0,3,0,0,0,0,9,????,1,3,0,0,0,60,Stable,0,0,NA,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Amorphophallus sp.,Amorphophallus,Herbs,608011,1,0,0,0,1,11360,0,0,0,17040,0,0,0,71,????,160,11360,12000,1.5,17040,0,Decrease,20,-20,NA,0,0,0,0,1,0,1,0,0,0,0,11360,0,0,0,0,0,17040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17040,0,0,0,0,0,0,0
160,Amorphophallus sp.,Amorphophallus,Herbs,608013,0,0,0,1,1,0,0,0,300,0,0,0,0,50,????,6,300,0,0,0,30,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Amorphophallus sp.,Amorphophallus,Herbs,608038,1,0,1,1,3,540,0,540,540,135,0,135,135,81,????,20,1620,2000,0.25,405,0,Decrease,30,-30,NA,1,0,0,0,0,0,1,1620,0,0,0,0,0,405,0,0,0,0,0,135,0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,Amorphophallus sp.,Amorphophallus,Herbs,608038,1,0,0,0,1,4050,0,0,0,1265.625,0,0,0,81,????,50,4050,2500,0.3125,1265.625,0,Decrease,, ,NA,0,0,0,1,0,0,1,0,0,0,4050,0,0,0,0,0,1265.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.6,0,0,0,0,0,0,0,0,0,0,0
1815,Amorphophallus sp.,Amorphophallus,Herbs,609032,1,0,0,0,1,150,0,0,0,37.5,0,0,0,15,????,10,150,2000,0.25,37.5,30,Decrease,10,-10,NA,1,0,0,0,0,0,1,150,0,0,0,0,0,37.5,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,Amorphophallus sp.,Amorphophallus,Herbs,609051,1,0,1,1,3,50,0,50,50,31.25,0,31.25,31.25,30,????,5,150,5000,0.625,93.75,30,Stable,0,0,NA,1,0,0,0,0,0,1,150,0,0,0,0,0,93.8,0,0,0,0,0,31.26666667,0,31.26666667,31.26666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531,Amorphophallus sp.,Amorphophallus,Herbs,906002,1,1,0,0,2,15,15,0,0,5.625,5.625,0,0,15,????,2,30,3000,0.375,11.25,30,Decrease,30,-30,sale a lot,1,0,0,0,0,0,1,30,0,0,0,0,0,11.3,0,0,0,0,0,5.65,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4533,Amorphophallus sp.,Amorphophallus,Herbs,906002,1,0,0,0,1,855,0,0,0,213.75,0,0,0,45,????,19,855,2000,0.25,213.75,15,Stable,0,0,NA,0,0,0,1,0,0,1,0,0,0,855,0,0,0,0,0,213.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.8,0,0,0,0,0,0,0,0,0,0,0
4753,Amorphophallus sp.,Amorphophallus,Herbs,906005,1,0,0,0,1,15,0,0,0,9.375,0,0,0,15,????,1,15,5000,0.625,9.375,30,Decrease,50,-50,NA,0,0,0,0,0,1,1,0,0,0,0,0,15,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0
4764,Amorphophallus sp.,Amorphophallus,Herbs,906005,1,0,0,1,2,4000,0,0,4000,500,0,0,500,80,????,100,8000,1000,0.125,1000,10,Stable,0,0,NA,1,0,0,0,0,0,1,8000,0,0,0,0,0,1000,0,0,0,0,0,500,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806,Amorphophallus sp.,Amorphophallus,Herbs,906006,0,0,1,1,2,0,0,45,45,0,0,0,0,90,????,1,90,0,0,0,20,Decrease,10,-10,NA,0,0,0,0,0,1,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4929,Amorphophallus sp.,Amorphophallus,Herbs,906006,1,1,1,1,4,225,225,225,225,56.25,56.25,56.25,56.25,90,????,10,900,2000,0.25,225,40,Increase,,NA,NA,1,0,0,0,0,0,1,900,0,0,0,0,0,225,0,0,0,0,0,56.25,56.25,56.25,56.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937,Amorphophallus sp.,Amorphophallus,Herbs,906006,1,0,0,0,1,180,0,0,0,1350,0,0,0,60,????,3,180,60000,7.5,1350,120,Decrease,80,-80,sale a lot,1,0,0,0,0,0,1,180,0,0,0,0,0,1350,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4988,Amorphophallus sp.,Amorphophallus,Herbs,906007,1,0,0,0,1,1050,0,0,0,656.25,0,0,0,35,????,30,1050,5000,0.625,656.25,30,Stable,40,40,NA,0,0,0,0,0,1,1,0,0,0,0,0,1050,0,0,0,0,0,656.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656.3,0,0,0
4992,Amorphophallus sp.,Amorphophallus,Herbs,906007,1,0,0,0,1,1460,0,0,0,2737.5,0,0,0,73,????,20,1460,15000,1.875,2737.5,40,Decrease,60,-60,too much excavation,0,0,0,0,0,1,1,0,0,0,0,0,1460,0,0,0,0,0,2737.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737.5,0,0,0
5031,Amorphophallus sp.,Amorphophallus,Herbs,906008,1,0,1,0,2,15,0,15,0,8.4375,0,8.4375,0,3,????,10,30,4500,0.5625,16.875,60,Decrease,40,-40,too much excavation,0,1,0,1,0,0,2,0,15,0,15,0,0,0,8.4,0,8.4,0,0,0,0,0,0,4.2,0,4.2,0,0,0,0,0,4.2,0,4.2,0,0,0,0,0,0,0,0,0
5038,Amorphophallus sp.,Amorphophallus,Herbs,906008,1,0,0,0,1,910,0,0,0,568.75,0,0,0,91,????,10,910,5000,0.625,568.75,60,Decrease,70,-70,sale a lot,0,0,0,0,0,1,1,0,0,0,0,0,910,0,0,0,0,0,568.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.8,0,0,0
5203,Amorphophallus sp.,Amorphophallus,Herbs,906009,1,0,0,0,1,45,0,0,0,5.625,0,0,0,90,????,0.5,45,1000,0.125,5.625,60,Decrease,50,-50,too much excavation,1,0,0,0,0,0,1,45,0,0,0,0,0,5.6,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5209,Amorphophallus sp.,Amorphophallus,Herbs,906009,1,0,0,0,1,480,0,0,0,180,0,0,0,90,????,16,480,3000,0.375,180,60,Decrease,70,-70,sale a lot,0,0,0,0,0,1,1,0,0,0,0,0,480,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0
5220,Amorphophallus sp.,Amorphophallus,Herbs,906009,1,0,0,0,1,900,0,0,0,337.5,0,0,0,90,????,10,900,3000,0.375,337.5,60,Decrease,90,-90,sale a lot,1,0,0,0,0,0,1,900,0,0,0,0,0,337.5,0,0,0,0,0,337.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5292,Amorphophallus sp.,Amorphophallus,Herbs,906012,1,0,0,0,1,30,0,0,0,7.5,0,0,0,10,????,3,30,2000,0.25,7.5,0,Decrease,50,-50,NA,1,0,0,0,0,0,1,30,0,0,0,0,0,7.5,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5330,Amorphophallus sp.,Amorphophallus,Herbs,906013,1,0,0,1,2,1875,0,0,1875,703.125,0,0,703.125,75,????,50,3750,3000,0.375,1406.25,0,Decrease,70,-70,incorrect excavation,0,0,0,0,0,1,1,0,0,0,0,0,3750,0,0,0,0,0,1406.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703.15,0,0,703.15
5333,Amorphophallus sp.,Amorphophallus,Herbs,906029,1,0,1,1,3,33.3,0,33.3,33.3,12.4875,0,12.4875,12.4875,80,????,2,100,3000,0.375,37.5,0,Stable,0,0,NA,0,0,0,0,0,1,1,0,0,0,0,0,100,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,12.5
